,values,values_model1,error_model1,values_model2,error_model2
319,152.14085470395233,148.86460891453834,-3.2762457894139914,150.6162508616901,-1.5246038422622235
320,576.7507831261646,573.5022884939037,-3.248494632260872,575.2141642599232,-1.5366188662413833
321,213.15646675210732,209.93574409685306,-3.2207226552542636,211.60812129205158,-1.5483454600557423
322,449.2342848107873,446.04135242417516,-3.192932386612142,447.67450096919373,-1.5597838415935712
323,867.423061801781,864.2579354508212,-3.165126350959895,865.8521275526589,-1.5709342491221605
324,302.596427300986,299.4591202318119,-3.137307069174142,301.0146303597347,-1.581796941251298
325,685.9723899252313,682.8629128670045,-3.10947705822673,684.3800177283365,-1.5923721968947575
326,438.28123278280117,435.1995939517723,-3.081638831028897,436.6785724675694,-1.6026603152317875
327,96.1552543014883,93.10145940521174,-3.053794896276557,94.54259268582157,-1.612661615666724
328,360.634993651801,357.60904589350605,-3.025947758294933,359.0126172140134,-1.6223764377875796
329,841.2800663481075,838.2819664312234,-2.9980999168841436,839.648261206784,-1.6318051413235253
330,973.0462422682282,970.0759884010632,-2.9702538671649563,971.4052941621269,-1.6409481061012912
331,845.0816706160052,842.1392585165802,-2.9424120994250416,843.4318648840049,-1.6498057320003454
332,162.22839077355067,159.31381367458502,-2.914577098965651,160.57001233464382,-1.6583784389068512
333,345.5092984490846,342.62254710313647,-2.8867513459481415,343.8426317824179,-1.6666666666666856
334,831.1881586067501,828.3292212915085,-2.858937315241633,829.5134877317129,-1.6746708750372363
335,553.8959343957655,551.0647969194946,-2.8311374762708965,552.2135428521274,-1.6823915436381185
336,776.1857971144082,773.382442821544,-2.803354292864128,774.4959679425078,-1.6898291719003282
337,777.7832666167901,775.0076763936885,-2.7755902231016307,776.0862823377747,-1.6969842790153962
338,71.0879006301196,68.34005291095453,-2.7478477191650796,69.38404322623774,-1.7038574038818695
339,342.4065656010231,339.6864363738364,-2.7201292271867032,340.69611649597124,-1.7104491050518504
340,479.0215054529672,476.32906826586805,-2.692437187099131,477.304745492291,-1.7167599606761996
341,945.224721580388,942.5599475479019,-2.6647740324860933,943.5019310119397,-1.7227905684482039
342,898.2288010160042,895.5916588255716,-2.6371421904326553,896.5002594704579,-1.7285415455463635
343,423.0319829312198,420.42243884984276,-2.6095440813770097,421.2979694026431,-1.7340135285766678
344,95.66592748691505,93.08394536795308,-2.5819821189619745,93.92672031340251,-1.7392071735125398
345,404.54228688038177,401.98782817049454,-2.5544587098872285,402.798163724747,-1.7441231556347816
346,535.9033326412807,533.3763563875186,-2.5269762537620863,534.1545704718108,-1.7487621694699556
347,904.3971913990313,901.8976542560725,-2.4995371429587294,902.6440664703036,-1.7531249287276296
348,294.87926714121704,292.4071233787512,-2.472143762465862,293.1220549749802,-1.7572121662368545
349,308.86414566898736,306.41934717924437,-2.4447984897429933,307.1031210351062,-1.7610246338811635
350,627.1832345478409,624.7657308532657,-2.4175036945752026,625.4186714453082,-1.7645631025327475
351,505.191555071379,502.80129333245026,-2.390261738928757,503.4237267093933,-1.7678283619857211
352,195.86895905880652,193.50588408200034,-2.363074976806189,194.0981378379189,-1.7708212208876262
353,144.72724884257937,142.39130308847584,-2.335945754103534,142.95370633590855,-1.7735425066708217
354,489.4972098053466,487.18833339687984,-2.3088764084667446,487.72121673986453,-1.775993065482055
355,779.3909564002804,777.109087131131,-2.2818692691494107,777.6127826381689,-1.7781737621114644
356,778.8312515567875,776.5763248999166,-2.254926656870907,777.0511660768675,-1.7800854799199897
357,975.8036873205907,973.5756364369162,-2.228050883674541,974.0219581998241,-1.781729120766613
358,382.71819815799466,380.516953905207,-2.20124425278766,380.9350925530612,-1.7831056049334393
359,391.989326810261,389.8148177517802,-2.174509058480794,390.2051109392104,-1.7842158710506055
360,1.8194947805292294,-0.3283528053990432,-2.1478475859282726,0.034433904509182156,-1.7850608760200473
361,829.9173651954892,827.7961030844198,-2.121262111069427,828.1317236005516,-1.7856415949376014
362,646.6284440680506,644.5336891675805,-2.094754900470093,644.8424850470357,-1.7859590210149463
363,769.9221187318909,767.8537905207061,-2.0683282111848484,768.1361045663912,-1.7860141654997506
364,470.62319994480305,468.581215654183,-2.0419842906200643,468.8373918872073,-1.7858080575957729
365,920.1934886408648,918.1777632644672,-2.0157253763975405,918.4081468964843,-1.7853417443805029
366,29.113797832714393,27.124244136496095,-1.989553696218298,27.32918154199098,-1.784616290723413
367,115.28118273788834,113.31771127016046,-1.963471467727885,113.49754995868639,-1.7836327792019517
368,376.01733497150315,374.07985407312157,-1.9374808983815797,374.2349426614859,-1.7823923100172578
369,85.1059081135721,83.19432392826141,-1.9115841853106872,83.32501211266342,-1.7808960009086832
370,87.88788196507191,86.00209844988252,-1.885783515189388,86.10873697800483,-1.7791449870670846
371,566.8726793505451,565.012598286443,-1.8600810641021326,565.0955389294976,-1.777140421047534
372,216.1220195699175,214.28754057250532,-1.834478997412191,214.34713609723653,-1.7748834726809832
373,626.5352105571295,624.7262310874995,-1.8089794696300032,624.762835228145,-1.7723753289844808
374,929.3998221452582,927.6162375209749,-1.7835846242833213,927.6302049511871,-1.7696171940710883
375,823.8822097031292,822.123913109342,-1.758296593787236,822.1155994140706,-1.7666102890585762
376,248.43038755380832,246.69727005449303,-1.7331174993152842,246.66703170183138,-1.7633558519769394
377,89.66292611132299,87.95487666065172,-1.7080494506712682,87.90307097364783,-1.75985513767516
378,950.1924682159203,948.5093736697587,-1.6830945461615556,948.436358798193,-1.7561094177272025
379,994.4959313733248,992.8376765008561,-1.6582548724686603,992.7438113929879,-1.752119980336829
380,374.49489946517923,372.86136696065466,-1.6335325045245668,372.74701133493784,-1.7478881302413924
381,460.677261142561,459.0683316371749,-1.6089295053861292,458.933845953946,-1.7434151886150175
382,145.33366133006652,143.74921340395628,-1.5844479261102435,143.5949588370958,-1.7387024929707309
383,710.1807927776813,708.6207029720514,-1.5600898056299002,708.4470413806199,-1.7337513970613827
384,421.8336068528409,420.2977496822093,-1.535857170631573,420.1050435820606,-1.7285632707802847
385,803.0151452544093,801.5033932189766,-1.5117520354326643,801.292005754349,-1.723139500060256
386,577.2967114245704,575.8089350227103,-1.48777640186006,575.579229937798,-1.7174814867723853
387,42.783809166633716,41.31987690750388,-1.4639322591298338,41.07221851801052,-1.7115906486231935
388,334.9545405035974,333.5143189198704,-1.4402215837270091,333.2490720845455,-1.705468419051897
389,808.5961706701537,807.179524330867,-1.4166463392866717,806.897054423028,-1.699116247125744
390,688.1138813839268,686.7206729074511,-1.3932084764757064,686.4213457864918,-1.6925355974350396
391,632.5319473789154,631.1620374460402,-1.3699099328752027,630.846219428928,-1.6857279499874949
392,672.5046423160782,671.157889683214,-1.3467526328641952,670.8259475159771,-1.6786948001010842
393,605.0368756235982,603.7131371360946,-1.3237384875036469,603.3654379653017,-1.6714376582965542
394,641.1243265875745,639.8234571931533,-1.30086939442117,639.4603685373854,-1.6639580501890805
395,620.421104640871,619.1429574031733,-1.2781472376976808,618.7648471244926,-1.6562575163784459
396,533.4279395046583,532.172365616905,-1.2555738877532576,531.7796018923187,-1.64833761233956
397,757.747125427413,756.5139742261774,-1.2331512012356143,756.1069255191024,-1.640199908310592
398,369.49256352123194,368.2816825003242,-1.2108810209077205,367.8607175320498,-1.6318459891821249
399,475.2383386405016,474.04957346496406,-1.188765175537526,473.61506118611806,-1.6232774543835262
400,401.4495569196899,400.28275143990186,-1.1668054797880245,399.83506100191966,-1.6144959177702276
401,209.21049112192748,208.06548738781902,-1.1450037341084567,207.6049881144184,-1.6055030075090713
402,321.8889624998843,320.7656007752584,-1.1233617246259087,320.292662133921,-1.596300365963316
403,55.01507760990065,53.91319638686226,-1.10188122303839,53.428187960323946,-1.5868896495767046
404,325.52763392261073,324.4470699361023,-1.0805639865084231,323.95036139385365,-1.577272528757078
405,390.5830929331291,389.5236811755715,-1.0594117575575979,389.0156422453705,-1.567450687758594
406,93.38409764882383,92.34567138486156,-1.0384262639622648,91.82667182425995,-1.5574258245638788
407,220.4551297120967,219.43752049344704,-1.0176092186496533,218.907930061332,-1.5471996507646963
408,249.54174744284097,248.5447851232456,-0.996962319595383,248.00497355139845,-1.5367738914425217
409,227.4702082086888,226.4937209589671,-0.9764872497217141,225.9440579236409,-1.5261502850478905
410,350.22170152394926,349.26551584715264,-0.9561856767966219,348.70637094067,-1.5153305832792512
411,144.87610506997385,143.94004581664,-0.9360592533338377,143.3717885190128,-1.5043165509610503
412,731.5013568444494,730.5852472279553,-0.9161096164941682,730.0082468785286,-1.493109965920894
413,342.6548553177532,341.75851692976613,-0.8963383879870435,341.173142698887,-1.4817126188661973
414,122.36523402169797,121.48848684772418,-0.8767471739737971,120.89510770843779,-1.470126313260181
415,593.5997813267829,592.7424437618116,-0.8573375649713171,592.1414284615861,-1.4583528651968436
416,179.6481751174227,178.81006398166565,-0.8381111357570603,178.2017810141474,-1.4463941032753098
417,58.056320677693726,57.23725123241921,-0.8190694452745149,56.62206880921967,-1.4342518684740568
418,163.29214202474284,162.49192798820255,-0.8002140365402965,161.87021401071937,-1.4219280140234787
419,419.9948120491419,419.2132656125902,-0.7815464365517073,418.5853876438634,-1.4094244052785143
420,693.5089719274358,692.7459037712404,-0.7630681561954589,692.1122290078455,-1.3967429195903378
421,641.5008847712601,640.7561040811029,-0.7447806901571994,640.1169993250829,-1.3838854461771462
422,5.205979359825141,4.479293842992685,-0.7266855168324566,3.8351254738300034,-1.370853885995138
423,793.290652514086,792.5818684158478,-0.7087840982381977,791.9330023624784,-1.3576501516075723
424,335.68777846249407,334.99670058256874,-0.6910778799253308,334.3435022954399,-1.3442761670541472
425,679.7156909555698,679.0421226646773,-0.67356829089249,678.3849570878504,-1.3307338677194593
426,32.67317170693285,32.016914963432285,-0.6562567435005633,31.35614650673186,-1.3170252002009875
427,393.7882433723108,393.1490987389222,-0.6391446333885824,392.48509125013504,-1.3031521221757316
428,19.610501319103022,18.988267979712845,-0.6222333393901778,18.321384716835723,-1.289116602267299
429,816.3455351451153,815.740010921664,-0.6055242234513116,815.0706145252036,-1.2749206199116543
430,186.96718051616435,186.3781618856152,-0.5890186305491341,185.70661435094172,-1.2605661652226274
431,674.5479075190917,673.9751896304803,-0.5727178886114643,673.3018522802354,-1.2460552388563428
432,277.0661627261115,276.50953941767364,-0.5566233084378496,275.8347728742356,-1.2313898518758606
433,135.3511143376477,134.8103781540266,-0.5407361836210782,134.13454231203335,-1.2165720256143402
434,930.2953390465766,929.7702812561063,-0.5250577904703277,929.0937352550382,-1.2016037915384459
435,595.0246157866221,594.5150263986874,-0.5095893879347386,593.8381285955118,-1.1864871911103592
436,890.6310472988932,890.1367150813646,-0.49433221752860845,889.4598230232427,-1.171224275650502
437,306.59940165063915,306.1201141473819,-0.4792875032572397,305.4435845444414,-1.1558171061977305
438,829.8353336783945,829.3708772268506,-0.46445645154392423,828.6950659250232,-1.1402677533712904
439,941.6823334062824,941.2324931551241,-0.4498402511583208,940.557755109052,-1.1245782972304141
440,395.1838267867882,394.748386713643,-0.4354400731451733,394.075075959654,-1.1087508271342017
441,904.1310511984469,903.709794127692,-0.4212570707549048,903.0382637568456,-1.092787441601331
442,335.08574267910996,334.6784502997353,-0.4072923793746668,334.009052430942,-1.0766902481679494
443,324.5999991272911,324.2064520108301,-0.3935471164609794,323.5395377640443,-1.060461363246759
444,995.7326721950958,995.3526498136229,-0.38002238147294065,994.6885692831114,-1.044102911984396
445,952.4104481773524,952.0437289215455,-0.3667192558068564,951.382831149234,-1.0276170281183568
446,228.618345971475,228.26470716874337,-0.3536388027316377,227.60734011764038,-1.0110058538346323
447,837.2020270371454,836.8612449698195,-0.3407820673259039,836.2077554975223,-0.9942715396231279
448,342.4578776409021,342.1297275644866,-0.3281500764155112,341.4804613967679,-0.97741624413419
449,979.2433739780269,978.9276301395146,-0.31574383851227594,978.2829318439932,-0.9604421340336557
450,849.8176287600633,849.5140644163088,-0.3035643437544877,848.8742773762056,-0.9433513838577028
451,904.9193013125382,904.627688748691,-0.2916125638472522,903.9931551366703,-0.9261461758678706
452,573.6735114895585,573.3936220375531,-0.27988945200536364,572.7646827896536,-0.9088286999048023
453,294.1513523211804,293.88295637828435,-0.2683959428960634,293.2599511679386,-0.8914011532418158
454,197.52500637671,197.2678734241261,-0.2571329525839019,196.65114063627155,-0.8738657404384469
455,527.8719205461331,527.6258191676573,-0.24610137847582791,527.01569587294,-0.8562246731930827
456,671.5157252329823,671.2804231337141,-0.23530209926821044,670.6772450627866,-0.8384801701956803
457,741.7886351237006,741.5638991488066,-0.22473597489397434,740.9680006667211,-0.8206344569795192
458,170.38321256296285,170.16880871649045,-0.21440384647240762,169.58052279718976,-0.8026897657730956
459,535.8879925710621,535.6836860348039,-0.20430653625817286,535.1033442357107,-0.7846483353514486
460,436.109820095218,435.91537524762487,-0.19444484759316083,435.3433076843309,-0.7665124108871169
461,208.22421097781196,208.03939141295385,-0.1848195648581168,207.47592673401138,-0.7482842438005832
462,552.962317358824,552.7868859053973,-0.17543145342665412,552.2323512672132,-0.7299660916107769
463,275.91372180645743,275.7474405468383,-0.1662812596191543,275.20216158867277,-0.7115602177846654
464,535.0545571095502,534.8971873988912,-0.15736971065894068,534.3614882179629,-0.6930688915872452
465,200.1093449008773,199.96064738624855,-0.14869751462873637,199.43485051294658,-0.6744943879307073
466,899.9425369158051,899.8022715553766,-0.14026536042854332,899.2866979285822,-0.6558389872229782
467,338.10282491959055,337.97075100185543,-0.1320739177351129,337.4657199443736,-0.6371049752169711
468,610.3346026577931,610.2104788208314,-0.12412383696164397,609.7163080149346,-0.6182946428584728
469,121.9329874198959,121.81657167067651,-0.11641574921938513,121.33357713376131,-0.5994102861345851
470,630.0171925284673,629.908242262187,-0.10895026628031701,629.436738322546,-0.5804542059212281
471,272.0403392914084,271.93861131086777,-0.10172798054060195,271.4789105835778,-0.5614287078306006
472,956.5315903711672,956.4368409061819,-0.09474946498528425,955.9892542691083,-0.5423361020589255
473,394.15426604133086,394.0662507681763,-0.0880152731545536,393.63108733809787,-0.5231787032329862
474,607.406556711858,607.3250307727473,-0.08152593911074746,606.9025978816012,-0.5039588302568063
475,215.81336566329634,215.7380836858898,-0.07528197740654718,215.3286868571377,-0.4846788061586267
476,861.4762028764001,861.4069189933456,-0.06928388305448152,861.0108619184632,-0.4653409579368599
477,804.3329181204663,804.2693859889686,-0.06353213149770909,803.8869705040601,-0.4459476164062153
478,245.63531227577153,245.5772850971901,-0.05802717858142614,245.20881115972796,-0.42650111604356766
479,911.0485080061057,910.9957385455797,-0.052769460526064904,910.641504211272,-0.4070037948337131
480,40.15502203412768,40.10726264022618,-0.04775939390150086,39.76756404001306,-0.38745799411461945
481,752.5731205167398,752.5301231411379,-0.042997375601885324,752.2052544583169,-0.3678660584229192
482,457.8687853426443,457.8303015598216,-0.038483782822709145,457.52055500730535,-0.34823033533893977
483,835.459394476964,835.4251755039263,-0.03421897303769583,835.1308413016326,-0.3285531753314217
484,465.485967436008,465.4557641520299,-0.030203283978153195,465.1771305044052,-0.3088369316027979
485,65.58209567040296,65.55565863679023,-0.026437033612737082,65.2930117104699,-0.2890839599330661
486,226.54553229584695,226.52261177571845,-0.022920520128508315,226.27623567732195,-0.2692966185250043
487,994.3748347169385,994.3551806950252,-0.019654021913311226,994.1253574490904,-0.24947726784807855
488,334.1776027693687,334.16096497182946,-0.016637797539260646,333.94797449888597,-0.22962827048274903
489,160.30521702543288,160.29134493968553,-0.013872085747351548,160.09546503446822,-0.20975199096466213
490,805.8308258054889,805.8194687000556,-0.011357105433262404,805.6409750098604,-0.18985079562844476
491,45.069827390500805,45.06073433486635,-0.00909305563445173,44.89990033804896,-0.1699270524518468
492,66.40875146876257,66.40167135324421,-0.007080115518363073,66.25876833786326,-0.14998313089931514
493,297.5187794543661,297.51346100999444,-0.005318444371653186,297.3887580526003,-0.13002140176581634
494,47.40097463539672,47.39716645380583,-0.0038081815908910244,47.29093039837619,-0.11004423702053145
495,995.7126838923056,995.7101344456314,-0.0025494466741520228,995.6226298826552,-0.0900540096503164
496,691.1288860821326,691.1273437429185,-0.0015423392140974101,691.0588329886293,-0.07005309350324751
497,519.5864408573572,519.5856539184654,-0.000786938891792488,519.536396994225,-0.050043863132145816
498,805.1663899562636,805.1661066507913,-0.0002833054722941597,805.1363612626254,-0.03002869363820082
499,662.4868006119336,662.4867691331327,-3.147880090637045e-05,662.47679065142,-0.010009960513684746
500,173.26495367589456,173.26492219709368,-3.147880087794874e-05,173.27496363640824,0.010009960513684746
501,219.6337996488893,219.63351634341706,-0.0002833054722373163,219.66382834252744,0.030028693638143977
502,867.6942857212915,867.6934987823997,-0.000786938891792488,867.7443295844237,0.050043863132145816
503,336.9613267738214,336.95978443460734,-0.0015423392140405667,337.03137986732463,0.07005309350324751
504,447.6403426248784,447.6377931782042,-0.0025494466741520228,447.7303966345287,0.0900540096503164
505,391.13571212334654,391.13190394175564,-0.00380818159089813,391.24575636036707,0.11004423702053145
506,52.029812005042416,52.02449356067075,-0.005318444371667397,52.15983340680824,0.13002140176582344
507,704.5737172836195,704.5666371681011,-0.007080115518419916,704.7237004145188,0.1499831308992725
508,540.0740807862156,540.0649877305812,-0.009093055634480152,540.2440078386675,0.1699270524518397
509,676.1400818139302,676.128724708497,-0.011357105433262404,676.3299326095587,0.18985079562844476
510,278.23138966714333,278.217517581396,-0.013872085747323126,278.441141658108,0.20975199096466213
511,406.9139083269768,406.89727052943755,-0.016637797539260646,407.14353659745956,0.22962827048274903
512,192.64976227164797,192.63010824973463,-0.019654021913339648,192.89923953949605,0.24947726784807855
513,419.68263143719776,419.6597109170692,-0.022920520128536737,419.95192805572276,0.2692966185250043
514,653.4914117970338,653.4649747634211,-0.026437033612751293,653.7804957569668,0.2890839599330093
515,944.689043192468,944.6588399084899,-0.030203283978153195,944.9978801240708,0.30883693160274106
516,663.4571998860077,663.42298091297,-0.03421897303769583,663.7857530613392,0.3285531753314217
517,525.1597299929988,525.1212462101761,-0.038483782822709145,525.5079603283377,0.34823033533893977
518,416.36722249816137,416.3242251225594,-0.04299737560194217,416.7350885565843,0.3678660584229192
519,105.54968426098033,105.50192486707883,-0.04775939390150086,105.93714225509494,0.38745799411461235
520,477.0742969319903,477.02152747146425,-0.052769460526064904,477.48130072682403,0.4070037948337131
521,155.1080931606438,155.05006598206236,-0.05802717858142614,155.53459427668736,0.42650111604356766
522,582.1871830790901,582.1236509475924,-0.06353213149770909,582.6331306954963,0.4459476164062153
523,730.2470776105839,730.1777937275294,-0.06928388305448152,730.7124185685208,0.4653409579368599
524,946.4956116881924,946.4203297107858,-0.0752819774065756,946.980290494351,0.4846788061586267
525,296.8528676879666,296.77134174885583,-0.08152593911074746,297.3568265182234,0.5039588302568063
526,396.905538757533,396.81752348437846,-0.0880152731545536,397.428717460766,0.5231787032329862
527,182.95193952533228,182.857190060347,-0.09474946498528425,183.49427562739126,0.5423361020589823
528,877.9405098804326,877.8387818998921,-0.1017279805405451,878.5019385882632,0.5614287078306006
529,824.0772244494228,823.9682741831425,-0.10895026628031701,824.6576786553441,0.5804542059212281
530,774.9598946732359,774.8434789240165,-0.11641574921941356,775.5593049593705,0.5994102861345709
531,57.29003854990133,57.16591471293972,-0.12412383696161555,57.90833319275983,0.6182946428584941
532,556.7194419749217,556.5873680571865,-0.13207391773516974,557.3565469501386,0.6371049752169711
533,235.01356203546908,234.87329667504048,-0.14026536042860016,235.66940102269209,0.6558389872230066
534,119.68519672230693,119.53649920767819,-0.14869751462873637,120.35969111023763,0.6744943879307073
535,781.6131001833894,781.4557304727305,-0.15736971065894068,782.3061690749767,0.6930688915872452
536,211.58137510768194,211.41509384806278,-0.1662812596191543,212.29293532546657,0.711560217784637
537,500.8116982476696,500.636266794243,-0.17543145342659727,501.5416643392803,0.72996609161072
538,526.0963484005407,525.9115288356826,-0.1848195648581168,526.8446326443413,0.7482842438006401
539,213.28200403897156,213.08755919137843,-0.1944448475931324,214.0485164498587,0.7665124108871453
540,492.2611663223823,492.05685978612405,-0.2043065362582297,493.0458146577338,0.7846483353515055
541,52.81989759999695,52.605493753524534,-0.21440384647241473,53.62258736577005,0.8026897657731027
542,0.072449638492178,-0.15228633640183084,-0.22473597489400884,0.8930840954716883,0.8206344569795103
543,880.3219316643703,880.086629565102,-0.23530209926821044,881.1604118345659,0.8384801701956803
544,415.5887020861522,415.34260070767635,-0.24610137847582791,416.4449267593453,0.8562246731931396
545,907.4197989533556,907.1626660007717,-0.2571329525839019,908.293664693794,0.8738657404384185
546,496.30735972825954,496.0389637853635,-0.2683959428960634,497.19876088150136,0.8914011532418158
547,431.1082945881648,430.8284051361595,-0.2798894520053068,432.0171232880696,0.9088286999048023
548,295.91214065860726,295.62052809476,-0.2916125638472522,296.8382868344752,0.9261461758679275
549,81.68893759303874,81.38537324928427,-0.3035643437544735,82.63228897689643,0.9433513838576886
550,309.69464926452184,309.3789054260095,-0.3157438385123328,310.65509139855544,0.9604421340335989
551,608.4702651738417,608.1421150974262,-0.32815007641545435,609.4476814179759,0.9774162441342469
552,762.7863472229892,762.4455651556633,-0.3407820673259039,763.7806187626123,0.9942715396231279
553,540.8255176538437,540.471878851112,-0.35363880273166615,541.8365235076783,1.0110058538346038
554,758.2558436964189,757.889124440612,-0.3667192558068564,759.2834607245372,1.0276170281183568
555,157.75159165898745,157.37156927751448,-0.3800223814729691,158.7956945709718,1.0441029119843392
556,583.2399316791738,582.8463845627127,-0.39354711646103624,584.3003930424205,1.060461363246759
557,882.6032270257103,882.1959346463357,-0.4072923793746668,883.6799172738782,1.0766902481678926
558,217.96020764080336,217.5389505700485,-0.421257070754848,219.05299508240464,1.0927874416012742
559,227.6689383929903,227.23349831984515,-0.4354400731451449,228.77768922012453,1.1087508271342301
560,748.4325130680506,747.9826728168923,-0.4498402511583208,749.557091365281,1.1245782972304141
561,812.0567848487955,811.5923283972515,-0.46445645154392423,813.1970526021668,1.1402677533712904
562,248.04632969409923,247.56704219084202,-0.47928750325721126,249.20214680029696,1.1558171061977305
563,331.56980418777783,331.0754719702492,-0.49433221752860845,332.7410284634283,1.1712242756504452
564,631.7694004506118,631.259811062677,-0.5095893879347386,632.9558876417221,1.1864871911103592
565,398.4317131891898,397.9066553987195,-0.5250577904702709,399.6333169807282,1.201603791538389
566,624.0109701292529,623.4702339456318,-0.5407361836211066,625.2275421548673,1.2165720256143686
567,496.4300320967251,495.87340878828724,-0.5566233084378496,497.66142194860095,1.2313898518758606
568,773.651309078725,773.0785911901136,-0.5727178886114643,774.8973643175814,1.2460552388563428
569,845.8886469133242,845.2996282827751,-0.5890186305491625,847.1492130785468,1.260566165222599
570,863.8272093051601,863.2216850817088,-0.6055242234513116,865.1021299250717,1.2749206199116543
571,611.5250777298431,610.902844390453,-0.6222333393901636,612.8141943321104,1.2891166022673133
572,612.5841045192503,611.9449598858617,-0.6391446333885824,613.887256641426,1.3031521221756748
573,449.6468988194058,448.99064207590527,-0.6562567435005349,450.9639240196068,1.3170252002009875
574,27.61404496330544,26.940476672412974,-0.6735682908924652,28.944778831024944,1.3307338677195055
575,299.18021946326246,298.48914158333713,-0.6910778799253308,300.5244956303166,1.3442761670541472
576,63.6977185007408,62.98893440250259,-0.7087840982382048,65.05536865234833,1.3576501516075368
577,437.7852488597531,437.05856334292065,-0.7266855168324469,439.1561027457482,1.3708538859951318
578,849.4852489826143,848.7404682924571,-0.7447806901571994,850.8691344287914,1.3838854461771462
579,596.8020177048212,596.0389495486259,-0.7630681561953452,598.1987606244115,1.3967429195903378
580,675.5325982695571,674.7510518330054,-0.7815464365517073,676.9420226748356,1.4094244052785143
581,188.00797177707494,187.20775774053465,-0.8002140365402965,189.42989979109842,1.4219280140234787
582,261.95314970279424,261.1340802575197,-0.819069445274522,263.3874015712683,1.434251868474064
583,163.13215297289452,162.29404183713746,-0.8381111357570603,164.57854707616983,1.4463941032753098
584,842.6887622604306,841.8314246954593,-0.8573375649713171,844.1471151256275,1.4583528651968436
585,280.3130129874926,279.4362658135188,-0.8767471739737971,281.7831393007528,1.4701263132602094
586,562.3263097012292,561.4299713132422,-0.8963383879870435,563.8080223200955,1.4817126188662542
587,141.12861301900847,140.21250340251433,-0.9161096164941398,142.62172298492936,1.493109965920894
588,123.98890832731169,123.05284907397785,-0.9360592533338377,125.49322487827274,1.5043165509610503
589,347.58336321601746,346.62717753922084,-0.9561856767966219,349.0986937992967,1.5153305832792512
590,330.3531580600173,329.3766708102956,-0.9764872497216857,331.87930834506517,1.5261502850478905
591,328.85323381140785,327.85627149181244,-0.9969623195954114,330.39000770285037,1.5367738914425217
592,600.9327870197561,599.9151778011064,-1.0176092186496817,602.4799866705208,1.5471996507646963
593,315.99015604044445,314.9517297764822,-1.0384262639622648,317.54758186500834,1.557425824563893
594,768.7358689747713,767.6764572172136,-1.0594117575576547,770.3033196625299,1.567450687758651
595,90.67076824664133,89.59020426013292,-1.080563986508409,92.2480407753984,1.5772725287570637
596,324.7858577376286,323.6839765145902,-1.10188122303839,326.37274738720527,1.5868896495766762
597,669.1931285020627,668.0697667774367,-1.1233617246259655,670.789428868026,1.596300365963316
598,602.93211047753,601.7871067434215,-1.1450037341085135,604.5376134850392,1.605503007509128
599,119.51561836705538,118.34881288726733,-1.166805479788053,121.13011428482564,1.614495917770256
600,439.4734931348375,438.28472795929997,-1.188765175537526,441.096770589221,1.6232774543835262
601,309.22146287453666,308.01058185362893,-1.2108810209077205,310.8533088637188,1.6318459891821249
602,631.8704323147725,630.6372811135369,-1.2331512012356143,633.5106322230831,1.640199908310592
603,129.8702795728036,128.61470568505032,-1.255573887753286,131.5186171851431,1.6483376123395033
604,670.5659229837077,669.28777574601,-1.2781472376976808,672.2221805000861,1.6562575163784459
605,463.83253126978974,462.53166187536857,-1.30086939442117,465.4964893199788,1.6639580501890805
606,274.889987919257,273.5662494317534,-1.32373848750359,276.56142557755356,1.6714376582965542
607,747.4439936640761,746.0972410312119,-1.3467526328641952,749.1226884641771,1.6786948001010842
608,187.9098553132461,186.53994538037088,-1.369909932875231,189.59558326323358,1.6857279499874664
609,152.23793856305178,150.8447300865761,-1.393208476475678,153.9304741604868,1.6925355974350111
610,15.355936564545814,13.93929022525914,-1.4166463392866735,17.055052811671512,1.6991162471256978
611,861.300356312702,859.8601347289749,-1.440221583727066,863.0058247317538,1.70546841905184
612,492.3655407134377,490.9016084543079,-1.4639322591298196,494.0771313620609,1.7115906486232007
613,516.7156093215455,515.2278329196854,-1.48777640186006,518.4330908083178,1.7174814867723853
614,114.76261670583531,113.25086467040268,-1.511752035432636,116.48575620589558,1.7231395000602703
615,107.77613604762738,106.24027887699577,-1.5358571706316013,109.50469931840765,1.7285632707802705
616,333.7834048947029,332.22331508907297,-1.560089805629957,335.5171562917643,1.7337513970613827
617,516.2306440186114,514.6461960925012,-1.5844479261102151,517.9693465115821,1.738702492970674
618,700.8722190433496,699.2632895379634,-1.608929505386186,702.6156342319646,1.7434151886150175
619,499.2703565129284,497.63682400840383,-1.6335325045245668,501.0182446431698,1.7478881302413924
620,831.5584310390406,829.9001761665719,-1.6582548724686603,833.3105510193774,1.752119980336829
621,377.39233174698904,375.70923720082743,-1.6830945461616125,379.14844116471625,1.7561094177272025
622,28.087991954701465,26.3799425040302,-1.7080494506712647,29.84784709237662,1.7598551376751566
623,426.15227502611276,424.4191575267975,-1.7331174993152558,427.9156308780897,1.7633558519769394
624,85.00262931736602,83.24433272357881,-1.7582965937872075,86.76923960642462,1.7666102890586046
625,322.0544273636916,320.2708427394083,-1.7835846242833213,323.82404455776276,1.7696171940711451
626,985.1546831184074,983.3457036487774,-1.8089794696300032,986.9270584473919,1.7723753289844808
627,857.3542571210432,855.5197781236311,-1.834478997412134,859.1291405937243,1.77488347268104
628,236.45571315893898,234.5956320948368,-1.8600810641021894,238.23285357998657,1.7771404210475907
