RUL_true,RUL_pred_RandomForest,error_RandomForest,RUL_pred_GradientBoosting,error_GradientBoosting,RUL_pred_XGBoost,error_XGBoost,RUL_pred_ElasticNet,error_ElasticNet,RUL_pred_LSTM_1,error_LSTM_1,RUL_pred_LSTM_2,error_LSTM_2
18.0,21.58456529342436,3.5845652934243617,20.11922409962225,2.119224099622251,19.082859,1.0828590393066406,30.97278193209152,12.972781932091522,20.33126,2.3312606811523438,39.281857,21.281856536865234
22.0,36.5046409679644,14.504640967964399,31.959772005632605,9.959772005632605,31.967207,9.967206954956055,36.94477230743336,14.944772307433361,33.552177,11.552177429199219,41.515396,19.515396118164062
1.0,10.177605531989991,9.177605531989991,12.438791394671044,11.438791394671044,15.609614,14.609614372253418,19.45246573108567,18.45246573108567,11.871402,10.8714017868042,40.235065,39.23506546020508
35.0,44.82858487064063,9.828584870640633,73.6264884210745,38.6264884210745,60.624973,25.62497329711914,36.34136902281786,1.341369022817858,36.48186,1.4818611145019531,71.85795,36.857948303222656
51.0,37.92912754132597,-13.070872458674032,45.55376965736359,-5.446230342636412,39.95926,-11.040740966796875,43.40341525089785,-7.596584749102149,40.964672,-10.035327911376953,63.18636,12.186359405517578
6.0,5.610601106357344,-0.3893988936426558,8.30271814712947,2.30271814712947,5.4104676,-0.5895323753356934,27.661476298913872,21.661476298913872,7.2998905,1.2998905181884766,21.250313,15.250312805175781
16.0,18.273325273165735,2.273325273165735,21.905966398855377,5.9059663988553766,19.76774,3.767740249633789,56.021240592389994,40.021240592389994,30.728449,14.728448867797852,57.830723,41.83072280883789
13.0,39.30412345313406,26.30412345313406,34.34045888807188,21.34045888807188,41.07595,28.075950622558594,51.72075272707361,38.72075272707361,47.94172,34.94171905517578,108.84008,95.84008026123047
51.0,37.7186614242061,-13.281338575793903,42.490914983281556,-8.509085016718444,39.25411,-11.745891571044922,37.42490233001456,-13.575097669985439,33.664146,-17.335853576660156,62.89214,11.892139434814453
8.0,15.419088129747331,7.4190881297473315,14.494835320318753,6.494835320318753,7.7033687,-0.2966313362121582,30.952655716951725,22.952655716951725,19.463856,11.463855743408203,43.64353,35.643531799316406
25.0,29.068880383148368,4.068880383148368,24.314173132803077,-0.6858268671969228,31.865171,6.865171432495117,32.56697382454818,7.566973824548178,19.254303,-5.745697021484375,29.129444,4.129444122314453
4.0,48.470259001244855,44.470259001244855,52.07269137514227,48.07269137514227,49.746243,45.74624252319336,46.95595488844772,42.95595488844772,38.058197,34.058197021484375,62.63827,58.63827133178711
53.0,39.6608970352236,-13.339102964776401,38.20190236838787,-14.79809763161213,39.792248,-13.207752227783203,30.50020688450484,-22.49979311549516,23.173553,-29.826446533203125,43.719997,-9.28000259399414
35.0,27.21114870466389,-7.788851295336109,23.274080032012616,-11.725919967987384,25.719416,-9.280584335327148,27.62350150998103,-7.376498490018971,20.832603,-14.167396545410156,39.821224,4.821224212646484
3.0,22.17861993433317,19.17861993433317,17.2190946329752,14.2190946329752,26.406834,23.40683364868164,56.95860387546524,53.95860387546524,27.727077,24.72707748413086,55.295242,52.29524230957031
17.0,13.785931984709421,-3.2140680152905787,12.133038538933418,-4.866961461066582,12.5167,-4.48330020904541,32.90952771624842,15.90952771624842,8.993975,-8.006025314331055,19.635141,2.635141372680664
53.0,47.620851150117026,-5.379148849882974,51.40874337929545,-1.5912566207045487,41.502125,-11.497875213623047,46.18278354318086,-6.817216456819139,36.271935,-16.728065490722656,64.2149,11.214897155761719
6.0,3.935053845897107,-2.064946154102893,3.8711505822520325,-2.1288494177479675,4.8542466,-1.1457533836364746,23.041763194756403,17.041763194756403,2.6894202,-3.310579776763916,5.8497505,-0.15024948120117188
8.0,9.561451009254855,1.5614510092548546,9.626062080625676,1.626062080625676,9.648425,1.6484251022338867,14.888694008808734,6.888694008808734,9.885602,1.8856019973754883,29.439325,21.4393253326416
14.0,15.919405085910688,1.9194050859106877,13.91362055251905,-0.08637944748094917,17.199766,3.199766159057617,16.39362697684189,2.3936269768418903,11.304659,-2.695341110229492,30.533566,16.533565521240234
0.0,0.145,0.145,-0.5059416121692105,-0.5059416121692105,1.1554157,1.155415654182434,5.091971978325695,5.091971978325695,-0.40147316,-0.40147316455841064,0.16779637,0.16779637336730957
6.0,16.087259531980894,10.087259531980894,14.358723230901884,8.358723230901884,15.608969,9.608968734741211,23.770988431129098,17.770988431129098,11.406453,5.4064531326293945,24.5534,18.55340003967285
122.0,53.71130426974247,-68.28869573025753,82.41405238614425,-39.58594761385575,67.73792,-54.26207733154297,33.46070684676532,-88.53929315323468,34.35517,-87.64482879638672,74.59927,-47.400726318359375
13.0,13.560230950849876,0.560230950849876,14.112053692262542,1.112053692262542,14.942311,1.9423112869262695,16.141608704870006,3.1416087048700057,9.645044,-3.3549556732177734,29.87482,16.874820709228516
54.0,53.45168454492772,-0.5483154550722773,49.600955959782546,-4.399044040217454,52.57134,-1.4286613464355469,58.674757930594986,4.674757930594986,34.51509,-19.484909057617188,93.269165,39.2691650390625
1.0,2.472603262612444,1.4726032626124441,2.9899808714998315,1.9899808714998315,0.83365285,-0.16634714603424072,35.816044796704524,34.816044796704524,7.7914248,6.791424751281738,26.86702,25.867019653320312
6.0,10.317981863166073,4.317981863166073,18.000334423504672,12.000334423504672,16.62463,10.624629974365234,43.799997478087036,37.799997478087036,16.431257,10.431257247924805,44.859592,38.85959243774414
3.0,3.481999825521778,0.4819998255217781,3.9838656384282882,0.9838656384282882,4.476493,1.4764928817749023,24.035538241467595,21.035538241467595,4.318887,1.3188872337341309,13.089228,10.089227676391602
32.0,38.981419299268,6.981419299267998,47.019770971702144,15.019770971702144,38.56243,6.562431335449219,43.20972102317426,11.20972102317426,31.463654,-0.536346435546875,66.15699,34.15699005126953
57.0,43.04284457389349,-13.95715542610651,47.98677831686765,-9.01322168313235,44.355774,-12.64422607421875,41.71221702317036,-15.28778297682964,33.89013,-23.10987091064453,59.683735,2.683734893798828
50.0,27.214848930847243,-22.785151069152757,28.624326671083075,-21.375673328916925,15.621384,-34.37861633300781,26.428793199569878,-23.571206800430122,18.524591,-31.47540855407715,76.22163,26.22162628173828
19.0,22.422196226975633,3.4221962269756325,24.519307823767626,5.519307823767626,24.609343,5.609342575073242,18.728271160733808,-0.27172883926619207,13.252116,-5.7478837966918945,33.330944,14.330944061279297
107.0,81.32977261006559,-25.67022738993441,73.08060625343207,-33.919393746567934,79.37309,-27.626907348632812,46.04635863952523,-60.95364136047477,34.618202,-72.38179779052734,64.78794,-42.212059020996094
3.0,26.509095201803238,23.509095201803238,25.55594090707738,22.55594090707738,36.65893,33.658931732177734,21.50813691992351,18.50813691992351,8.777073,5.777072906494141,22.515888,19.515888214111328
85.0,57.987132140061924,-27.012867859938076,43.44354778942964,-41.55645221057036,64.83019,-20.16980743408203,59.3622872493884,-25.6377127506116,24.335373,-60.66462707519531,62.102413,-22.897586822509766
55.0,54.62357772792261,-0.37642227207739154,50.07576075433986,-4.924239245660139,49.685886,-5.314113616943359,54.9363565261084,-0.0636434738916023,54.42451,-0.5754890441894531,76.57548,21.575477600097656
14.0,13.654631844743706,-0.3453681552562937,12.784555104916668,-1.2154448950833316,14.179615,0.17961502075195312,18.723190268314795,4.723190268314795,9.867508,-4.1324920654296875,20.73539,6.735389709472656
46.0,46.753967116400766,0.7539671164007657,53.894602119582956,7.894602119582956,52.429432,6.429431915283203,57.682674619134836,11.682674619134836,56.43904,10.439041137695312,100.549934,54.54993438720703
25.0,19.8103809554474,-5.1896190445526,13.248011913627275,-11.751988086372725,21.015186,-3.984813690185547,34.23803745302163,9.238037453021633,11.417488,-13.582511901855469,22.14225,-2.8577499389648438
13.0,21.916299603174604,8.916299603174604,19.107345643302903,6.107345643302903,6.5608263,-6.439173698425293,29.08271040930994,16.08271040930994,18.157131,5.157131195068359,53.131847,40.1318473815918
99.0,91.93224176338892,-7.067758236611084,111.75962426637285,12.759624266372853,105.02509,6.025093078613281,43.32587979906636,-55.67412020093364,34.520813,-64.47918701171875,80.365715,-18.63428497314453
72.0,46.41987848206555,-25.58012151793445,38.73166923124399,-33.26833076875601,42.035065,-29.964935302734375,63.43574760930937,-8.564252390690633,61.19861,-10.8013916015625,104.490135,32.490135192871094
11.0,11.651922683079864,0.6519226830798637,7.428741343094223,-3.571258656905777,8.376356,-2.6236438751220703,27.20562490640771,16.20562490640771,7.8586903,-3.1413097381591797,20.547176,9.547176361083984
16.0,8.562464789554976,-7.437535210445024,8.472863279777261,-7.527136720222739,9.888716,-6.111284255981445,12.930795242360844,-3.069204757639156,5.998615,-10.00138521194458,12.442324,-3.557676315307617
45.0,47.37990912875749,2.3799091287574896,57.31643580642772,12.31643580642772,60.31118,15.311180114746094,56.809101520498515,11.809101520498515,51.703766,6.703765869140625,93.56909,48.569091796875
59.0,55.317477197592645,-3.6825228024073553,56.525908302449196,-2.4740916975508043,57.933353,-1.0666465759277344,34.86419917483469,-24.135800825165312,32.966415,-26.033584594726562,55.8344,-3.165599822998047
2.0,18.648353912520687,16.648353912520687,18.847434393367777,16.847434393367777,12.774129,10.774128913879395,50.153563622552,48.153563622552,27.528938,25.52893829345703,37.633923,35.6339225769043
52.0,50.19530764563958,-1.8046923543604194,49.041504690882206,-2.9584953091177937,51.25994,-0.7400588989257812,51.821570447877335,-0.1784295521226653,42.90236,-9.097640991210938,81.16128,29.161277770996094
1.0,9.290089806536443,8.290089806536443,10.541883467920863,9.541883467920863,16.195087,15.195087432861328,42.51210318562099,41.51210318562099,8.435209,7.435209274291992,34.277065,33.27706527709961
12.0,39.17690202761515,27.17690202761515,41.27499764288318,29.27499764288318,41.278286,29.27828598022461,38.62533915564036,26.62533915564036,29.886627,17.886627197265625,78.490944,66.4909439086914
147.0,136.29076785714287,-10.709232142857132,139.02685227342198,-7.97314772657802,137.11066,-9.88934326171875,64.83674942470415,-82.16325057529585,62.771454,-84.22854614257812,125.67662,-21.323379516601562
13.0,46.843810257462074,33.843810257462074,45.77314389323241,32.77314389323241,45.927113,32.9271125793457,42.259504237102604,29.259504237102604,42.48061,29.480609893798828,80.174995,67.17499542236328
12.0,8.888761661550179,-3.1112383384498212,9.244046399955417,-2.755953600044583,10.132294,-1.867706298828125,21.92666151178746,9.926661511787461,8.278518,-3.721482276916504,21.268074,9.268074035644531
2.0,7.481615930217626,5.481615930217626,0.7525260922047188,-1.2474739077952812,9.266381,7.26638126373291,28.789738975800987,26.789738975800987,18.853846,16.853845596313477,49.971825,47.971824645996094
15.0,13.170333708230253,-1.8296662917697475,8.65309319232709,-6.3469068076729105,8.238283,-6.761716842651367,24.81619684718061,9.81619684718061,11.083607,-3.916393280029297,23.90348,8.903480529785156
0.0,0.1825,0.1825,2.9000170107986376,2.9000170107986376,2.6155875,2.6155874729156494,-3.5538328847635015,-3.5538328847635015,-0.1263771,-0.12637710571289062,0.21770883,0.21770882606506348
19.0,39.349722790117376,20.349722790117376,44.43845969979251,25.43845969979251,42.25567,23.25566864013672,43.20569330476722,24.205693304767223,33.20066,14.200660705566406,82.08812,63.08811950683594
11.0,10.460638323686414,-0.539361676313586,8.752171741525022,-2.2478282584749785,8.42869,-2.571310043334961,22.779144178752414,11.779144178752414,15.915009,4.915008544921875,54.75301,43.75300979614258
75.0,43.542753868452465,-31.457246131547535,45.66635292073081,-29.33364707926919,48.20374,-26.796260833740234,39.299869753565055,-35.700130246434945,34.03108,-40.96892166137695,62.060772,-12.939228057861328
103.0,37.345322439133554,-65.65467756086645,36.38438132818579,-66.61561867181422,33.412254,-69.5877456665039,44.16530935938364,-58.83469064061636,34.466797,-68.533203125,84.668724,-18.331275939941406
20.0,46.503905305497376,26.503905305497376,41.81930377467197,21.819303774671972,57.422928,37.42292785644531,40.74782597426799,20.74782597426799,34.734615,14.734615325927734,85.53445,65.5344467163086
0.0,0.0,0.0,-3.9641079550600273,-3.9641079550600273,-1.3409706,-1.3409706354141235,5.920384781600454,5.920384781600454,0.010494947,0.01049494743347168,0.2172234,0.2172234058380127
2.0,16.944233716273658,14.944233716273658,11.661529118315748,9.661529118315748,16.34259,14.34259033203125,27.017562046807637,25.017562046807637,14.293749,12.29374885559082,27.468098,25.468097686767578
23.0,54.22632753870964,31.22632753870964,50.81928267962075,27.81928267962075,47.098793,24.098793029785156,26.69841193053888,3.6984119305388816,20.882963,-2.117036819458008,40.225193,17.22519302368164
28.0,29.61704426503306,1.6170442650330585,27.29789097707493,-0.7021090229250717,29.862627,1.8626270294189453,26.40996185543308,-1.5900381445669183,22.099094,-5.900905609130859,41.47678,13.47677993774414
103.0,67.04205324925985,-35.95794675074015,56.98077364827908,-46.01922635172092,65.0615,-37.938499450683594,45.07017106436102,-57.92982893563898,33.181297,-69.8187026977539,59.02783,-43.972171783447266
81.0,31.869604756344653,-49.13039524365534,24.404795158847943,-56.595204841152054,25.89296,-55.10704040527344,32.05634751428751,-48.94365248571249,23.450731,-57.54926872253418,59.862244,-21.13775634765625
0.0,5.5828454019116664,5.5828454019116664,-1.3424946372745934,-1.3424946372745934,-4.1348834,-4.134883403778076,9.152560680382745,9.152560680382745,-0.24230993,-0.24230992794036865,0.43742132,0.4374213218688965
5.0,4.209548734092289,-0.790451265907711,2.6645925148812935,-2.3354074851187065,3.184265,-1.815735101699829,40.64665150592902,35.64665150592902,7.488584,2.488584041595459,21.48815,16.488149642944336
87.0,76.34708977018661,-10.652910229813386,85.30882213360242,-1.691177866397581,73.60904,-13.390960693359375,16.16963694892983,-70.83036305107017,12.238686,-74.76131439208984,57.16197,-29.838031768798828
17.0,12.283241798356302,-4.716758201643698,6.282053841468799,-10.717946158531202,13.394027,-3.605973243713379,24.805444716393424,7.805444716393424,10.771993,-6.2280073165893555,25.922588,8.922588348388672
16.0,18.30805567474978,2.308055674749781,19.51317812739287,3.5131781273928695,16.077164,0.0771636962890625,27.78557087946854,11.78557087946854,12.263658,-3.736342430114746,23.295761,7.2957611083984375
13.0,15.654925415358452,2.654925415358452,14.224129467334123,1.224129467334123,16.174807,3.174806594848633,16.514555189384836,3.5145551893848364,10.347176,-2.6528244018554688,29.926283,16.92628288269043
33.0,37.16017731085447,4.160177310854472,32.383320884795545,-0.6166791152044553,32.92179,-0.07820892333984375,43.38164803967234,10.381648039672342,28.36316,-4.6368408203125,38.68166,5.681659698486328
54.0,55.70993186475483,1.7099318647548287,57.424312774502624,3.4243127745026243,54.833927,0.8339271545410156,60.52131130418479,6.521311304184792,59.98745,5.987449645996094,104.92295,50.922950744628906
3.0,3.695476506360805,0.695476506360805,2.0422193220477682,-0.9577806779522318,4.2425694,1.2425694465637207,24.256341183366498,21.256341183366498,12.229477,9.229476928710938,26.482647,23.482646942138672
81.0,43.673339562702665,-37.326660437297335,43.55851000775273,-37.44148999224727,38.82871,-42.17129135131836,64.8428157270632,-16.157184272936803,61.779587,-19.220413208007812,106.4202,25.420196533203125
7.0,11.409020816320476,4.409020816320476,16.966735327938128,9.966735327938128,13.753405,6.75340461730957,32.59773730811474,25.597737308114738,8.289284,1.2892837524414062,20.924147,13.92414665222168
2.0,40.046407098831025,38.046407098831025,34.00110828937418,32.00110828937418,50.877666,48.87766647338867,28.65339146599056,26.65339146599056,23.139725,21.139724731445312,58.278286,56.27828598022461
200.0,121.187929075707,-78.812070924293,123.67308337112756,-76.32691662887244,93.24917,-106.7508316040039,48.160398729587826,-151.83960127041217,44.76762,-155.23237991333008,111.78242,-88.21758270263672
18.0,15.307667573559463,-2.6923324264405366,16.177090030917608,-1.8229099690823922,14.399199,-3.600801467895508,28.23808508752868,10.238085087528681,20.63235,2.6323509216308594,55.0099,37.0098991394043
18.0,32.823256968549806,14.823256968549806,35.47548728404986,17.475487284049862,29.337297,11.337297439575195,33.854409599875005,15.854409599875005,25.24229,7.242290496826172,60.48943,42.48942947387695
10.0,9.250611895488591,-0.749388104511409,9.440510150833076,-0.5594898491669245,9.605889,-0.39411067962646484,23.241721679967224,13.241721679967224,10.035566,0.03556632995605469,29.80887,19.808870315551758
33.0,36.939495886166284,3.9394958861662843,39.329540331454986,6.329540331454986,36.998287,3.9982872009277344,29.783260776438254,-3.2167392235617456,19.402494,-13.597505569458008,37.708942,4.708942413330078
45.0,29.53418246041002,-15.465817539589981,40.077737166258835,-4.922262833741165,37.941074,-7.058925628662109,46.737153520350375,1.7371535203503754,29.894958,-15.10504150390625,43.498005,-1.5019950866699219
79.0,69.8401081942577,-9.159891805742305,79.30618542062149,0.3061854206214889,70.366325,-8.633674621582031,34.66630120427713,-44.33369879572287,29.785084,-49.21491622924805,57.62559,-21.374408721923828
36.0,35.81944666887453,-0.18055333112547345,27.379192707815257,-8.620807292184743,34.850887,-1.1491127014160156,58.818148204889305,22.818148204889305,27.83649,-8.163509368896484,55.20071,19.20071029663086
13.0,5.7892354095877705,-7.2107645904122295,5.758538453888632,-7.241461546111368,3.8681319,-9.131868124008179,20.619767564158035,7.619767564158035,3.2021928,-9.797807216644287,6.351082,-6.648918151855469
31.0,42.69849136086991,11.698491360869909,32.810590765097174,1.8105907650971744,31.719946,0.7199459075927734,39.99790269784467,8.997902697844673,36.246254,5.246253967285156,65.60036,34.60035705566406
59.0,56.35797671158426,-2.642023288415743,47.30874884247808,-11.691251157521918,50.213116,-8.786884307861328,34.98966073532819,-24.010339264671813,33.936943,-25.06305694580078,55.991226,-3.0087738037109375
16.0,4.017646975672758,-11.982353024327242,5.34671817421906,-10.65328182578094,4.2048726,-11.795127391815186,20.38980290167934,4.389802901679339,2.8604069,-13.139593124389648,5.937994,-10.062005996704102
33.0,28.105950478423516,-4.894049521576484,23.27458059827347,-9.72541940172653,22.151617,-10.848382949829102,35.63260441167631,2.6326044116763114,27.319233,-5.680767059326172,52.738544,19.738544464111328
5.0,15.519654052315712,10.519654052315712,11.458042915968983,6.458042915968983,9.579572,4.579571723937988,22.92749440359949,17.92749440359949,14.072033,9.072032928466797,66.884575,61.88457489013672
23.0,18.39534584859584,-4.604654151404159,23.877768093098002,0.8777680930980019,25.177765,2.177764892578125,20.6897804650214,-2.3102195349786,12.162762,-10.837238311767578,22.222553,-0.7774467468261719
27.0,34.02682228991998,7.026822289919977,31.904680104777533,4.904680104777533,39.231434,12.231433868408203,22.9935517011399,-4.0064482988601,16.839005,-10.160995483398438,30.91943,3.9194297790527344
114.0,75.49453418674445,-38.505465813255555,63.84971415432453,-50.15028584567547,81.01368,-32.98632049560547,50.63821262365946,-63.36178737634054,33.900627,-80.09937286376953,58.792473,-55.20752716064453
1.0,4.521815421582579,3.5218154215825788,5.364329731972372,4.364329731972372,5.3714046,4.371404647827148,36.37097055932345,35.37097055932345,5.519842,4.519842147827148,20.190931,19.19093132019043
21.0,18.650145083341812,-2.349854916658188,21.24483246665661,0.24483246665661085,20.371899,-0.6281013488769531,36.26855486501182,15.268554865011822,16.52479,-4.475210189819336,35.59126,14.591259002685547
18.0,18.970693965834396,0.9706939658343963,15.145443815836906,-2.854556184163094,16.112371,-1.8876285552978516,18.494601186783697,0.49460118678369724,16.060823,-1.9391765594482422,27.041904,9.04190444946289
50.0,56.77314558467599,6.773145584675987,44.79533754932917,-5.204662450670831,52.591278,2.591278076171875,61.358795492393156,11.358795492393156,59.327866,9.327865600585938,98.41465,48.414649963378906
132.0,99.85292979668077,-32.14707020331923,101.656760372476,-30.343239627524,117.02684,-14.973159790039062,45.298856363340455,-86.70114363665954,44.714966,-87.2850341796875,80.93258,-51.067420959472656
43.0,45.38891763622658,2.38891763622658,49.9538533548355,6.953853354835502,43.378937,0.378936767578125,52.81536230509779,9.815362305097793,36.942307,-6.0576934814453125,91.22726,48.227256774902344
31.0,42.83030750273653,11.830307502736531,30.040853051138487,-0.9591469488615125,41.414875,10.414875030517578,56.460142150395676,25.460142150395676,48.98876,17.98876190185547,83.78913,52.78913116455078
18.0,17.218428160659688,-0.7815718393403124,18.7748857451004,0.7748857451003985,19.626148,1.6261482238769531,28.95761209246499,10.957612092464991,13.233593,-4.766407012939453,22.664343,4.664342880249023
57.0,29.017752713676693,-27.982247286323307,36.12761074456798,-20.87238925543202,31.04227,-25.95772933959961,61.41520710386286,4.415207103862862,41.26361,-15.73638916015625,64.19745,7.19744873046875
58.0,54.41283159381287,-3.587168406187132,52.966515128682545,-5.033484871317455,59.283104,1.2831039428710938,48.696379700242076,-9.303620299757924,27.158653,-30.841346740722656,53.47019,-4.529811859130859
64.0,44.87956859237616,-19.12043140762384,42.637562665035375,-21.362437334964625,38.96059,-25.039409637451172,38.59300990058451,-25.406990099415488,13.873537,-50.12646293640137,41.418472,-22.581527709960938
6.0,42.76581253756137,36.76581253756137,34.90212058272992,28.90212058272992,44.356335,38.3563346862793,48.34207907290038,42.34207907290038,39.904133,33.90413284301758,93.17217,87.17217254638672
117.0,81.79391070994103,-35.20608929005897,83.10414872748498,-33.89585127251502,87.32599,-29.67401123046875,15.26999630454931,-101.73000369545069,11.597128,-105.40287208557129,47.774834,-69.22516632080078
19.0,35.166585779016415,16.166585779016415,31.92483551808138,12.92483551808138,33.00833,14.008331298828125,52.91175012882274,33.91175012882274,33.710583,14.710582733154297,68.86472,49.864723205566406
61.0,39.85185222365902,-21.148147776340977,42.43501591867646,-18.564984081323537,37.667286,-23.332714080810547,56.05111334596525,-4.948886654034752,28.660587,-32.339412689208984,52.07385,-8.926151275634766
12.0,24.30177251812462,12.301772518124618,27.389589276098608,15.389589276098608,12.752581,0.7525806427001953,55.6286580860197,43.6286580860197,30.144016,18.14401626586914,46.535007,34.53500747680664
48.0,45.52107811545521,-2.478921884544789,48.96946500028593,0.9694650002859291,38.71832,-9.281681060791016,31.76981952125835,-16.23018047874165,24.371708,-23.628292083740234,45.157436,-2.8425636291503906
47.0,46.53581957129173,-0.4641804287082678,45.071286318976675,-1.928713681023325,43.593674,-3.4063262939453125,43.75557289208884,-3.2444271079111573,27.067806,-19.932193756103516,47.99822,0.9982185363769531
29.0,29.99071191442646,0.9907119144264591,27.97604583741476,-1.023954162585241,31.143648,2.143648147583008,33.668179757953574,4.668179757953574,21.74478,-7.255220413208008,33.252926,4.252925872802734
56.0,53.752638989834416,-2.2473610101655837,51.70546716834837,-4.29453283165163,53.26778,-2.732219696044922,43.62834743806734,-12.371652561932663,37.573486,-18.426513671875,75.896576,19.896575927734375
19.0,18.46209186203489,-0.5379081379651112,17.03009546561323,-1.969904534386771,21.964539,2.96453857421875,50.74170078389052,31.741700783890522,30.596725,11.596725463867188,61.150013,42.1500129699707
48.0,45.34235000174604,-2.6576499982539588,49.55821513044433,1.5582151304443315,47.950794,-0.049205780029296875,42.555325206109444,-5.444674793890556,38.811867,-9.188133239746094,65.53551,17.535507202148438
64.0,54.69001388888891,-9.309986111111087,50.011395880056206,-13.988604119943794,46.33632,-17.663681030273438,25.967154271396133,-38.03284572860387,18.118113,-45.881887435913086,40.27831,-23.721691131591797
6.0,5.128856009627038,-0.8711439903729623,6.896195374989353,0.896195374989353,7.0614624,1.06146240234375,13.614478041400545,7.614478041400545,5.906349,-0.09365081787109375,12.999292,6.999292373657227
71.0,33.60339709423101,-37.39660290576899,29.243545671416122,-41.75645432858388,30.41854,-40.58146095275879,25.81620443749219,-45.18379556250781,23.380817,-47.61918258666992,60.162945,-10.837055206298828
6.0,7.0434109745026685,1.0434109745026685,7.3202100773933125,1.3202100773933125,6.5483394,0.5483393669128418,29.899579449244136,23.899579449244136,12.322601,6.322601318359375,38.463844,32.463844299316406
4.0,3.5795435234699924,-0.4204564765300076,6.920173281992433,2.920173281992433,6.462828,2.4628281593322754,12.622163530262714,8.622163530262714,5.8311267,1.8311266899108887,11.95998,7.959980010986328
91.0,78.25253835623745,-12.747461643762549,78.93894051946981,-12.06105948053019,80.15108,-10.848922729492188,38.26001356812769,-52.73998643187231,33.267628,-57.73237228393555,79.11585,-11.884147644042969
55.0,45.31648975209966,-9.683510247900337,42.76720135018481,-12.232798649815187,46.60617,-8.393829345703125,52.67391309683692,-2.3260869031630804,31.298626,-23.701374053955078,57.520847,2.5208473205566406
19.0,3.4755902611301766,-15.524409738869824,2.484861320595249,-16.51513867940475,6.0699143,-12.9300856590271,17.492524330576288,-1.5074756694237124,4.0336804,-14.966319561004639,10.592464,-8.407535552978516
11.0,13.498192460317453,2.498192460317453,6.124718836011915,-4.875281163988085,17.452412,6.452411651611328,28.74288174245908,17.74288174245908,9.4471655,-1.5528345108032227,40.809322,29.809322357177734
138.0,129.77698069985567,-8.22301930014433,135.7856638446056,-2.214336155394392,134.79547,-3.20452880859375,60.2854423474301,-77.71455765256991,57.605194,-80.39480590820312,113.51558,-24.484420776367188
17.0,60.31373855297476,43.31373855297476,64.80455128488356,47.80455128488356,64.893875,47.89387512207031,45.2623381138268,28.2623381138268,39.45353,22.453529357910156,66.03991,49.03990936279297
93.0,72.1231234897382,-20.876876510261795,86.60901149870924,-6.390988501290764,72.52638,-20.473617553710938,41.5476304258742,-51.4523695741258,35.445965,-57.55403518676758,63.702564,-29.297435760498047
41.0,15.346257943337584,-25.653742056662416,18.324124087951066,-22.675875912048934,16.900942,-24.099058151245117,35.34165655565238,-5.658343444347622,15.24852,-25.751480102539062,32.28073,-8.719268798828125
174.0,43.6317218897769,-130.36827811022312,51.16564560510873,-122.83435439489128,41.280502,-132.71949768066406,14.286505838365137,-159.71349416163486,12.01227,-161.98773002624512,42.85155,-131.1484489440918
49.0,48.178192734741806,-0.8218072652581938,46.052921352518425,-2.9470786474815753,44.89448,-4.105518341064453,44.52944016136328,-4.470559838636717,41.42814,-7.571861267089844,63.006428,14.006427764892578
21.0,17.70718800606791,-3.292811993932091,16.08751101443989,-4.91248898556011,15.859062,-5.140937805175781,25.7251298512807,4.725129851280698,12.787479,-8.212520599365234,26.566647,5.566646575927734
36.0,40.59718468615961,4.597184686159608,36.942311966428875,0.9423119664288748,37.18665,1.1866493225097656,33.92468643043798,-2.07531356956202,36.200947,0.20094680786132812,74.12461,38.124610900878906
35.0,32.48272205022721,-2.51727794977279,44.472461518218765,9.472461518218765,27.9753,-7.024700164794922,18.47950589599484,-16.52049410400516,10.472645,-24.527355194091797,38.89577,3.895771026611328
181.0,79.27299432517034,-101.72700567482966,83.40174052848681,-97.59825947151319,76.639046,-104.36095428466797,38.89027544667935,-142.10972455332066,31.261875,-149.7381248474121,88.31399,-92.6860122680664
78.0,19.700448795308468,-58.29955120469153,19.246578361969586,-58.75342163803042,13.741307,-64.25869274139404,30.655382416915263,-47.34461758308474,20.15018,-57.84981918334961,72.77503,-5.224967956542969
89.0,66.81513393795359,-22.18486606204641,69.34089397568782,-19.65910602431218,71.72288,-17.277122497558594,50.40866352340961,-38.59133647659039,46.531498,-42.468502044677734,70.59043,-18.409568786621094
88.0,15.73806546326554,-72.26193453673446,18.136591067979698,-69.8634089320203,11.085613,-76.91438674926758,10.567678663475434,-77.43232133652457,7.212927,-80.78707313537598,28.265223,-59.73477745056152
76.0,64.66611407702601,-11.333885922973991,65.40368083763974,-10.59631916236026,72.437515,-3.5624847412109375,50.17312512588407,-25.82687487411593,37.673286,-38.32671356201172,67.43249,-8.567512512207031
31.0,33.770064515936774,2.770064515936774,20.752706917485284,-10.247293082514716,25.691036,-5.308963775634766,35.24940996266865,4.249409962668651,26.14721,-4.852790832519531,50.09557,19.095569610595703
62.0,54.884665326940166,-7.115334673059834,57.406528374922274,-4.593471625077726,52.82189,-9.178108215332031,52.996386271180036,-9.003613728819964,28.862764,-33.13723564147949,59.036304,-2.963695526123047
75.0,65.88782322163615,-9.112176778363846,72.6188631654558,-2.3811368345441934,76.35964,1.3596420288085938,43.026375146359605,-31.973624853640395,38.435524,-36.564476013183594,65.55885,-9.441146850585938
40.0,15.309295021469708,-24.69070497853029,13.066338653008119,-26.933661346991883,14.263604,-25.736395835876465,35.04290707293926,-4.957092927060742,10.399098,-29.60090160369873,22.922117,-17.077882766723633
