,price,price_model1,price_model2,error_model1,error_model2
78625,2265.0,1815.0,1661.583546049287,450.0,603.416453950713
8659,1400.0,1045.75,1069.6271887920766,354.25,330.3728112079234
22931,1280.0,1180.0,1021.723860555507,100.0,258.27613944449297
24944,1479.0,1424.0,1493.584687498386,55.0,-14.584687498386074
42092,2100.0,2573.7727272727275,2884.6013354032634,-473.7727272727275,-784.6013354032634
55772,934.0,917.0,1045.6927131228879,17.0,-111.69271312288788
13423,1821.0,1748.5,1549.98315671469,72.5,271.01684328530996
75699,1450.0,1579.0,1755.602797684028,-129.0,-305.602797684028
86614,939.0,1799.0,1811.3196088739387,-860.0,-872.3196088739387
22346,1175.0,1342.0,1474.2006540507668,-167.0,-299.20065405076684
60661,875.0,887.5,631.2063218213829,-12.5,243.79367817861714
91986,2540.0,1537.5,1877.0802708796107,1002.5,662.9197291203893
74962,1124.0,1124.0,1406.8099260829897,0.0,-282.8099260829897
34391,1060.0,1052.5,847.528707736145,7.5,212.47129226385505
58316,1735.0,1399.0,1845.3616996924634,336.0,-110.36169969246339
60680,950.0,950.0,1430.673458143739,0.0,-480.673458143739
94491,985.0,970.0,804.6843558236249,15.0,180.31564417637514
93997,1850.0,1850.0,2025.6398531006134,0.0,-175.63985310061344
53876,1290.0,1492.5,1592.1568725798656,-202.5,-302.15687257986565
92242,1035.0,967.5,991.6544362944302,67.5,43.345563705569816
53253,1142.0,1152.0,817.3624892331073,-10.0,324.63751076689266
59473,1430.0,1608.0,961.2678898091851,-178.0,468.73211019081486
11041,1565.0,1647.5,1654.5607116644524,-82.5,-89.56071166445236
25945,1303.0,1373.0,812.4380242377827,-70.0,490.56197576221734
46865,1706.0,1585.0,1585.7371811381545,121.0,120.26281886184552
10734,1708.0,1595.0,1665.192849686341,113.0,42.807150313658894
1642,935.0,828.3333333333334,971.8454559882877,106.66666666666663,-36.845455988287654
79571,749.0,874.0,1279.7322808332215,-125.0,-530.7322808332215
29608,1650.0,783.4,919.3803978936393,866.6,730.6196021063607
35729,2295.0,1850.0,3173.7355495293014,445.0,-878.7355495293014
92295,2074.0,2099.0,2199.274585331835,-25.0,-125.27458533183517
33945,1076.0,1214.0,1284.5247131309418,-138.0,-208.5247131309418
28436,1356.0,1362.25,1275.084304395665,-6.25,80.91569560433504
37470,1825.0,1825.0,1843.7660283229002,0.0,-18.766028322900183
80149,1278.0,1277.0,1290.590856034748,1.0,-12.590856034747958
70451,965.0,1042.857142857143,1229.282301804684,-77.85714285714289,-264.28230180468404
88438,1248.0,1318.0,1205.9283496451658,-70.0,42.07165035483422
13437,1416.0,1460.4285714285713,1654.0380348549218,-44.42857142857133,-238.03803485492176
75204,1746.0,1674.5,1505.4496712805865,71.5,240.55032871941353
90257,1485.0,1407.5,1394.0842395938307,77.5,90.91576040616928
11485,1362.0,1331.0,1446.915508436313,31.0,-84.91550843631308
60537,920.0,3200.0,2244.8562306445283,-2280.0,-1324.8562306445283
86806,1675.0,1557.5,1823.0677115848116,117.5,-148.0677115848116
16066,1535.0,2390.0,2019.0352134785912,-855.0,-484.03521347859123
66082,835.0,790.0,992.5593705955223,45.0,-157.5593705955223
94401,1562.0,1695.0,1505.317037534243,-133.0,56.6829624657571
94575,4200.0,3980.0,3244.82849107232,220.0,955.17150892768
32416,983.0,1043.2857142857142,887.2336666980322,-60.28571428571422,95.76633330196785
42885,1563.0,1618.1666666666667,1818.2898894656448,-55.16666666666674,-255.28988946564482
50023,2219.0,2219.0,2221.4648125833846,0.0,-2.464812583384628
68885,1455.0,1304.0,1279.6471924172306,151.0,175.3528075827694
88587,1900.0,1833.3333333333333,3741.4755340807537,66.66666666666674,-1841.4755340807537
91931,1035.0,1069.0,999.8102144503064,-34.0,35.189785549693624
31466,3155.0,2912.6666666666665,3215.806941517397,242.33333333333348,-60.80694151739681
12960,1140.0,1165.0,1202.4827627984923,-25.0,-62.48276279849233
75205,1664.0,1596.0,1812.4889678356385,68.0,-148.4889678356385
92192,685.0,712.0,831.6552046427248,-27.0,-146.6552046427248
53269,1350.0,1325.0,1526.6678518419826,25.0,-176.6678518419826
49585,1124.0,1124.0,1124.5038967815885,0.0,-0.5038967815885371
93786,1030.0,1100.0,871.4701897462323,-70.0,158.52981025376766
25524,2750.0,3400.0,4013.3879812226023,-650.0,-1263.3879812226023
10931,2250.0,3242.0,2373.8874348873446,-992.0,-123.88743488734463
54457,1018.0,923.0,900.1869313300791,95.0,117.81306866992088
29434,875.0,1148.8333333333333,1029.597465268045,-273.83333333333326,-154.59746526804497
75146,1648.0,2601.0,1518.477284450874,-953.0,129.5227155491259
37879,2582.0,2549.0,2960.9706313027464,33.0,-378.97063130274637
25454,1510.0,1465.0,1509.0467170127272,45.0,0.9532829872728144
8566,3565.0,3295.0,2972.254352119319,270.0,592.7456478806812
63445,2750.0,1665.0,1817.9351001297407,1085.0,932.0648998702593
81738,1080.0,1150.0,1501.39091415734,-70.0,-421.3909141573399
59631,1065.0,1209.0,1131.9901307271243,-144.0,-66.99013072712432
49045,775.0,1375.0,1039.9827586274498,-600.0,-264.9827586274498
33794,1600.0,1025.0,2406.8565565959475,575.0,-806.8565565959475
60396,1770.0,2593.0,1908.716490163449,-823.0,-138.71649016344895
27333,1050.0,1156.0,1330.703337381585,-106.0,-280.703337381585
11814,1169.0,1130.5,1355.8428361113836,38.5,-186.84283611138358
40379,1005.0,1320.0625,1199.1009096354755,-315.0625,-194.10090963547555
68317,1070.0,1245.8,1147.6301643072366,-175.79999999999995,-77.63016430723656
90931,1191.0,1868.0,1743.0689780117032,-677.0,-552.0689780117032
74927,1400.0,1599.0,1916.2518770490833,-199.0,-516.2518770490833
44332,3065.0,3158.0,2729.988394490042,-93.0,335.0116055099579
1151,1515.0,2305.0,1639.2097507455803,-790.0,-124.20975074558032
91793,615.0,615.0,1274.479232331893,0.0,-659.479232331893
52180,1036.0,962.8,1071.919764798367,73.20000000000005,-35.91976479836694
89825,1455.0,1132.5,1491.0997737066632,322.5,-36.0997737066632
66701,785.0,805.0,635.0656394838172,-20.0,149.93436051618278
30641,2315.0,2315.0,1994.5812023317383,0.0,320.41879766826173
34442,1297.0,1309.5,1110.5223277208902,-12.5,186.4776722791098
86888,1005.0,1341.0,970.4477985908621,-336.0,34.552201409137865
98016,1550.0,1645.0,1653.8338573708174,-95.0,-103.83385737081744
89555,850.0,776.6666666666666,664.3343235343461,73.33333333333337,185.66567646565386
76758,1600.0,1613.3333333333333,1717.3844812188588,-13.333333333333258,-117.38448121885881
36816,869.0,869.0,846.4505006055497,0.0,22.549499394450322
64955,825.0,705.0,695.9326177448486,120.0,129.06738225515141
63968,1395.0,1380.0,1566.7989916518375,15.0,-171.79899165183747
52691,789.0,779.0,799.0375370909524,10.0,-10.037537090952355
41424,880.0,1202.5,836.1819351882277,-322.5,43.818064811772274
83736,2983.0,1460.0,1526.4666327102036,1523.0,1456.5333672897964
82642,939.0,939.0,962.7186336150849,0.0,-23.718633615084855
79218,1239.0,1239.0,1378.3933809487166,0.0,-139.39338094871664
28536,979.0,897.0,1190.5502539705403,82.0,-211.55025397054033
52042,2615.0,2615.0,2268.422066932894,0.0,346.5779330671062
18757,1918.0,2290.0,1784.4773071022328,-372.0,133.52269289776723
66340,1575.0,1240.0,1087.409166865338,335.0,487.59083313466203
82529,2695.0,1992.0,1506.110920028175,703.0,1188.889079971825
43710,1075.0,1058.3333333333333,1327.3593956626623,16.666666666666742,-252.35939566266234
96065,1294.0,1259.0,1436.2304848392573,35.0,-142.23048483925731
31391,1564.0,1585.0,1737.7439356852242,-21.0,-173.7439356852242
96406,1895.0,1697.5,2283.7140861359103,197.5,-388.7140861359103
60445,1558.0,1554.5555555555557,1971.840774810409,3.4444444444443434,-413.8407748104089
44376,1350.0,1550.0,1673.450842527143,-200.0,-323.4508425271431
18265,1535.0,1576.6666666666667,1392.7010661375266,-41.66666666666674,142.2989338624734
27936,2200.0,2316.6666666666665,2039.8352788152833,-116.66666666666652,160.16472118471665
68588,910.0,864.4444444444445,907.326252396964,45.55555555555554,2.673747603035963
46280,1775.0,1725.0,1517.3510314635346,50.0,257.6489685364654
55273,1327.0,1277.0,1394.3929841669951,50.0,-67.39298416699512
50924,1600.0,1660.0,1717.2677116174418,-60.0,-117.26771161744182
47332,1465.0,1449.857142857143,1424.9357829085195,15.14285714285711,40.06421709148049
10772,1852.0,1897.0,2028.435882800494,-45.0,-176.43588280049403
72532,695.0,1150.0,514.5282677484769,-455.0,180.47173225152312
54656,1119.0,750.0,830.7986848534674,369.0,288.2013151465326
54290,1915.0,1159.0,1980.4665136644508,756.0,-65.46651366445076
79420,2032.0,2502.0,1713.5715879837946,-470.0,318.42841201620536
82143,1370.0,992.0,950.4329368288464,378.0,419.56706317115356
76843,2165.0,2067.75,2102.5168825913843,97.25,62.483117408615726
30362,1300.0,1300.0,1518.2900619048592,0.0,-218.29006190485916
87354,775.0,775.0,867.064102431593,0.0,-92.06410243159303
15973,8000.0,12300.0,3831.263940699383,-4300.0,4168.736059300617
60993,2754.0,2548.0,2527.2910265595933,206.0,226.70897344040668
3465,999.0,921.0,1511.8086217625462,78.0,-512.8086217625462
42941,1610.0,1610.0,1641.8547232593967,0.0,-31.85472325939668
61777,1398.0,1159.4,1031.7990523156282,238.5999999999999,366.20094768437184
67025,1060.0,1076.857142857143,987.6227215018164,-16.85714285714289,72.37727849818361
11831,1565.0,1525.4,1318.472937818221,39.59999999999991,246.527062181779
95108,915.0,1000.0,1067.625702615875,-85.0,-152.62570261587507
71433,1579.0,1609.0,1302.142041351301,-30.0,276.85795864869897
55617,2204.0,1248.3333333333333,1870.692521497247,955.6666666666667,333.30747850275293
42054,915.0,975.2173913043479,1363.727859288911,-60.21739130434787,-448.7278592889111
98031,825.0,1182.0,1194.1851891326476,-357.0,-369.18518913264757
10620,845.0,849.25,680.7332954601218,-4.25,164.26670453987822
51669,3500.0,1200.0,3192.974760066844,2300.0,307.0252399331562
59066,825.0,830.0,1003.9468617224048,-5.0,-178.94686172240483
32721,908.0,1050.0,1000.2889932478012,-142.0,-92.28899324780116
13496,1422.0,1444.2727272727273,1559.039458703626,-22.272727272727252,-137.039458703626
73422,1465.0,1114.0,1356.3466615790403,351.0,108.6533384209597
78559,1500.0,1109.0,1530.1188866273226,391.0,-30.11888662732258
8962,1431.0,1305.0,1064.119073649862,126.0,366.880926350138
79107,1085.0,1131.5,1254.8566440357636,-46.5,-169.85664403576357
57716,1112.0,1120.3333333333333,805.2708143530922,-8.333333333333258,306.7291856469078
14375,1028.0,1043.0,1157.845021842611,-15.0,-129.845021842611
65353,1150.0,1717.3333333333333,2015.2393206260197,-567.3333333333333,-865.2393206260197
47807,1240.0,935.0,992.902215189645,305.0,247.09778481035505
1595,3500.0,2700.0,3719.6851203237934,800.0,-219.6851203237934
96265,1950.0,2275.0,2706.0935954507977,-325.0,-756.0935954507977
14026,1660.0,1655.0,889.8533423873539,5.0,770.1466576126461
61644,665.0,693.75,979.1752664559003,-28.75,-314.1752664559003
31861,1762.0,1758.0,1721.152391583576,4.0,40.84760841642401
66794,1330.0,1312.1818181818182,1393.4308897421854,17.818181818181756,-63.4308897421854
83624,1225.0,962.5,1529.4329559245512,262.5,-304.43295592455115
84612,1065.0,1028.0,1053.4306665996937,37.0,11.569333400306277
76810,1455.0,1400.0,1588.0282183150628,55.0,-133.02821831506276
36729,1486.0,2508.0,1782.4937739510085,-1022.0,-296.4937739510085
90856,2415.0,3074.0,3019.195033985208,-659.0,-604.1950339852078
70461,1703.0,1361.5,1652.4548684034687,341.5,50.54513159653129
34142,1712.0,1449.0,1454.615804561158,263.0,257.38419543884197
70157,1159.0,1163.0,1262.555370856658,-4.0,-103.5553708566581
32205,1450.0,2055.0,1073.6855686589558,-605.0,376.31443134104416
65333,1030.0,967.875,932.5825579594988,62.125,97.41744204050121
21743,800.0,805.0,888.5995976949791,-5.0,-88.59959769497914
23235,1000.0,949.2857142857143,937.1964829204694,50.714285714285666,62.80351707953059
88767,1445.0,1690.0,1752.8917761099408,-245.0,-307.8917761099408
69958,1599.0,1599.0,1300.325021710454,0.0,298.67497828954606
39686,900.0,1012.2857142857143,1350.172759891467,-112.28571428571433,-450.17275989146697
57989,1630.0,1555.0,1679.4080901432105,75.0,-49.40809014321053
49913,2400.0,2500.0,2651.252239623287,-100.0,-251.2522396232871
70123,1417.0,1509.0,1372.1995240671208,-92.0,44.80047593287918
73989,1369.0,1306.4,1262.276811297566,62.59999999999991,106.72318870243407
1549,799.0,799.0,1483.8503915674753,0.0,-684.8503915674753
35212,1400.0,1725.0,1936.239354514369,-325.0,-536.2393545143691
71276,1040.0,972.5,924.9022531845308,67.5,115.09774681546924
47788,3700.0,2395.0,3584.1657854797995,1305.0,115.83421452020048
82378,980.0,1043.75,1263.2596013606894,-63.75,-283.25960136068943
60747,1136.0,1126.0,1268.656004005289,10.0,-132.6560040052891
47479,515.0,645.0,485.31915491288055,-130.0,29.68084508711945
76944,1400.0,1435.0,1397.854279764842,-35.0,2.1457202351580236
64755,1665.0,984.0,1134.8755903900096,681.0,530.1244096099904
12560,1300.0,2138.5,1702.1662279526047,-838.5,-402.1662279526047
84498,3291.0,3007.75,2748.2561141311435,283.25,542.7438858688565
17348,1220.0,1210.0,1075.9616169643095,10.0,144.03838303569046
21956,1380.0,1220.0,1538.7326035897986,160.0,-158.7326035897986
46939,1580.0,1501.0,1617.8587173407632,79.0,-37.85871734076318
33829,2650.0,2612.5,2681.8084830209345,37.5,-31.808483020934545
74591,1370.0,1695.0,1968.4362737057631,-325.0,-598.4362737057631
62007,4200.0,4200.0,3184.8242618335007,0.0,1015.1757381664993
49684,1380.0,1294.5,1439.249310969874,85.5,-59.24931096987393
67789,1035.0,1035.0,969.0999662825719,0.0,65.90003371742807
62788,1035.0,1290.0,1261.4826475025932,-255.0,-226.48264750259318
69022,1059.0,1049.0,1213.9967692112377,10.0,-154.99676921123773
69229,674.0,686.0,929.1520915690326,-12.0,-255.15209156903256
14952,1040.0,1250.0,1212.110569780786,-210.0,-172.1105697807859
21231,2125.0,2130.0,2230.192005067858,-5.0,-105.19200506785819
6114,1050.0,744.1666666666666,857.830978359196,305.83333333333337,192.16902164080398
17023,1435.0,1890.0,1956.611869769421,-455.0,-521.611869769421
26872,1295.0,769.0,1508.0394579393576,526.0,-213.0394579393576
60807,2068.0,2032.75,2144.965938422228,35.25,-76.96593842222819
13646,1663.0,1695.0,1815.653546482558,-32.0,-152.6535464825581
86655,3338.0,1383.5,2635.8054970036274,1954.5,702.1945029963726
34240,1685.0,1560.0,1063.379788408496,125.0,621.6202115915039
87317,1597.0,3000.0,1406.4326522441686,-1403.0,190.5673477558314
75803,2890.0,2935.0,2085.8300637323114,-45.0,804.1699362676886
96410,1010.0,1280.0,1116.2681345789356,-270.0,-106.26813457893559
92723,2375.0,1265.0,1944.6952204538084,1110.0,430.30477954619164
12609,1147.0,1149.861111111111,1222.4513377813098,-2.861111111111086,-75.4513377813098
55935,1280.0,1262.3333333333333,1128.6160456333214,17.666666666666742,151.3839543666786
17122,2546.0,2545.0,5102.533238772251,1.0,-2556.533238772251
77788,1775.0,1040.0,1591.297125499018,735.0,183.70287450098203
57824,1680.0,800.0,1133.8867097962009,880.0,546.1132902037991
13773,4895.0,4200.0,4821.121934627903,695.0,73.8780653720969
44336,1149.0,1453.6666666666667,1085.328265630873,-304.66666666666674,63.67173436912708
40997,1532.0,1660.0,1404.0042367763408,-128.0,127.9957632236592
2921,2895.0,2746.0,2864.4632533490862,149.0,30.536746650913756
20230,840.0,600.0,790.9399577268432,240.0,49.060042273156796
95899,1360.0,1825.0,1995.7811388282178,-465.0,-635.7811388282178
74895,1282.0,1259.142857142857,939.2695239853942,22.85714285714289,342.73047601460576
9923,1600.0,1600.0,1664.3043095750313,0.0,-64.30430957503131
14456,1550.0,1513.0,1568.8223060238245,37.0,-18.822306023824467
93378,1550.0,2462.5,2722.6894959142915,-912.5,-1172.6894959142915
90246,1746.0,1702.2777777777778,2121.1405234666586,43.72222222222217,-375.1405234666586
17178,1095.0,992.5,1123.9751144489246,102.5,-28.975114448924614
38469,1250.0,1200.0,1196.4044685474298,50.0,53.595531452570185
1553,1075.0,1095.0,1346.0323819792766,-20.0,-271.0323819792766
16875,602.0,586.0909090909091,478.8991159063502,15.909090909090878,123.10088409364982
39540,1364.0,1403.8,1483.7747075570037,-39.799999999999955,-119.7747075570037
38288,933.0,824.75,1042.984987891752,108.25,-109.9849878917521
19196,1098.0,1066.75,1088.7937487636566,31.25,9.206251236343405
3385,791.0,1207.0,552.8367843931806,-416.0,238.16321560681945
97387,1312.0,1339.0,1485.3580064487958,-27.0,-173.35800644879578
66901,1609.0,1549.0,1446.9078187270857,60.0,162.09218127291433
9739,1147.0,952.6666666666666,916.5206276163258,194.33333333333337,230.47937238367422
63982,1139.0,970.0,1062.1821574122664,169.0,76.8178425877336
11672,2328.0,2476.0,1865.6719239376878,-148.0,462.3280760623122
26624,3032.0,2457.0,2807.5441176195027,575.0,224.45588238049731
90021,1275.0,1225.0,1362.7989221161772,50.0,-87.79892211617721
26579,2656.0,2990.0,2569.1231013611023,-334.0,86.87689863889773
48909,1120.0,1035.0,875.0469814296716,85.0,244.95301857032837
3648,2590.0,2450.0,3911.889743953379,140.0,-1321.889743953379
64501,1892.0,1806.25,1998.6889381286069,85.75,-106.68893812860688
89149,850.0,1220.0,1235.1101912226177,-370.0,-385.1101912226177
20625,1210.0,1209.0,1116.5267862494952,1.0,93.47321375050478
47585,600.0,1062.65,1028.7968230513259,-462.6500000000001,-428.7968230513259
59123,1506.0,1470.3333333333333,1578.447593749197,35.66666666666674,-72.44759374919704
32480,890.0,882.3809523809524,726.519573469879,7.619047619047592,163.480426530121
4929,1075.0,1002.0,1179.2987818296947,73.0,-104.29878182969469
56299,1729.0,1699.0,1962.3400403414903,30.0,-233.3400403414903
41442,1424.0,1346.3333333333333,1433.990985405168,77.66666666666674,-9.990985405167976
51553,800.0,810.0,1057.4180710826531,-10.0,-257.4180710826531
37808,2700.0,2700.0,2907.1495559033256,0.0,-207.14955590332556
78982,665.0,716.7368421052631,749.5250709849503,-51.73684210526312,-84.52507098495028
30967,1789.0,800.0,1500.1100301282015,989.0,288.8899698717985
32897,1034.0,1024.0,694.0588798480202,10.0,339.9411201519798
57841,850.0,850.0,959.538134759111,0.0,-109.53813475911102
82455,1487.0,1661.0,1358.3481477552418,-174.0,128.65185224475817
88661,2200.0,1500.0,2755.5641732957956,700.0,-555.5641732957956
49393,1095.0,1095.0,1228.104506165421,0.0,-133.10450616542107
74414,915.0,900.0,1187.0052199299575,15.0,-272.00521992995755
54660,365.0,1095.75,442.60673898608445,-730.75,-77.60673898608445
32651,1201.0,1130.0,1430.8550875492342,71.0,-229.8550875492342
28933,850.0,575.0,2535.7415163187097,275.0,-1685.7415163187097
79461,2082.0,965.0,1116.5562894535778,1117.0,965.4437105464222
64081,2370.0,2397.5,1828.6896887371418,-27.5,541.3103112628582
74039,2114.0,1908.0,1829.1755630751718,206.0,284.8244369248282
86099,1100.0,1086.0,1059.551718223761,14.0,40.4482817762389
62893,1265.0,1363.3333333333333,1639.6858661621038,-98.33333333333326,-374.6858661621038
73577,882.0,889.3333333333334,1028.3723860246585,-7.333333333333371,-146.37238602465845
79610,1782.0,2085.0,1712.2628689750582,-303.0,69.73713102494185
90709,1425.0,1235.0,1597.6238972100293,190.0,-172.62389721002933
14979,1145.0,1140.0,905.2480560513767,5.0,239.7519439486233
82274,1375.0,1632.0,2036.8711225119828,-257.0,-661.8711225119828
12428,835.0,1277.5,1428.4104065218028,-442.5,-593.4104065218028
38297,1275.0,1275.0,1520.2990848686015,0.0,-245.29908486860154
7342,3005.0,2556.6666666666665,2797.3636192087483,448.3333333333335,207.63638079125167
78568,1786.0,1885.0,1659.5820598730854,-99.0,126.41794012691457
89681,1050.0,1220.0,1360.092439560231,-170.0,-310.092439560231
2895,1685.0,1944.5,2014.6788873113146,-259.5,-329.6788873113146
51647,2955.0,2749.0,2178.9107701046914,206.0,776.0892298953086
23409,800.0,685.0,1138.8606097174354,115.0,-338.8606097174354
21694,1255.0,1255.0,1233.0662090434614,0.0,21.933790956538587
45417,1037.0,1142.0,1281.7753310459282,-105.0,-244.77533104592817
39386,1975.0,1975.0,1844.3160691561943,0.0,130.68393084380568
88466,1325.0,1682.0,1705.215485815179,-357.0,-380.2154858151789
48352,1895.0,847.0,2035.752262144257,1048.0,-140.75226214425697
191,3850.0,1995.0,2924.10556679479,1855.0,925.8944332052101
76654,1930.0,1408.0,2067.100396709216,522.0,-137.10039670921606
44922,1665.0,2675.0,2182.1017395977096,-1010.0,-517.1017395977096
55950,1237.0,1222.5,2593.9279090686805,14.5,-1356.9279090686805
80897,1100.0,1500.0,619.6082416273173,-400.0,480.3917583726827
90948,1105.0,1115.0,1323.3421127367722,-10.0,-218.34211273677215
57903,4800.0,1650.0,3003.959472558303,3150.0,1796.0405274416971
3012,995.0,925.0,1507.3055759230883,70.0,-512.3055759230883
1397,1999.0,1028.0,1741.3649281598741,971.0,257.6350718401259
5656,1250.0,1650.0,2066.7157969185428,-400.0,-816.7157969185428
67397,1255.0,1419.5,1234.8451126666057,-164.5,20.1548873333943
58588,1133.0,1121.0,867.7760024435381,12.0,265.2239975564619
96231,1213.0,1086.5,1395.1896606220928,126.5,-182.1896606220928
15125,1305.0,1360.0,1665.6337586409595,-55.0,-360.6337586409595
23586,2270.0,1205.0,1519.9212223902045,1065.0,750.0787776097955
68890,950.0,1562.5,1346.8163822717017,-612.5,-396.81638227170174
18413,1589.0,1739.0,1447.9687175449715,-150.0,141.03128245502853
31987,1000.0,1127.5,1288.1371046666545,-127.5,-288.1371046666545
90632,2229.0,2256.0,1754.4632552370733,-27.0,474.5367447629267
30177,675.0,675.0,441.03403703027607,0.0,233.96596296972393
97687,1285.0,1034.0,1239.7075222797798,251.0,45.29247772022018
25993,3200.0,4693.25,4225.347743831394,-1493.25,-1025.347743831394
39045,1638.0,1387.0,1425.2595641095993,251.0,212.7404358904007
88423,1145.0,1146.0,1175.8861224423276,-1.0,-30.886122442327633
68066,920.0,937.5,1091.4101426167963,-17.5,-171.4101426167963
81395,1510.0,1500.0,1705.9022808978475,10.0,-195.9022808978475
28735,1985.0,1207.5121951219512,1268.9572111705381,777.4878048780488,716.0427888294619
29482,2289.0,2328.0,2287.0135347851437,-39.0,1.9864652148562527
84315,1009.0,1255.0,877.5232337036231,-246.0,131.47676629637692
41248,2520.0,2700.3333333333335,2774.34652818243,-180.33333333333348,-254.34652818243012
74730,1195.0,1289.4444444444443,1325.5925298747748,-94.44444444444434,-130.59252987477475
80341,465.0,1575.0,970.7357709165026,-1110.0,-505.7357709165026
65853,1400.0,1719.0,1717.8191788784106,-319.0,-317.81917887841064
85525,3100.0,2674.0,3214.339936164862,426.0,-114.33993616486214
95480,1948.0,1147.0,1594.2102643193875,801.0,353.78973568061247
39484,1525.0,1809.0,1541.580337392492,-284.0,-16.580337392492083
10690,1737.0,1631.0,1542.958478512975,106.0,194.04152148702497
16999,1185.0,1165.0,1431.3766516534686,20.0,-246.37665165346857
43070,1710.0,1696.0,2030.8124864992953,14.0,-320.81248649929535
48476,1748.0,1625.0,1568.6795968393533,123.0,179.32040316064672
88650,1595.0,1650.0,2588.6720329204263,-55.0,-993.6720329204263
74294,1599.0,1545.6666666666667,1435.2283855924934,53.33333333333326,163.7716144075066
41629,1525.0,1400.4,1853.8941944987212,124.59999999999991,-328.89419449872116
59538,1379.0,1219.0,1027.5409937351415,160.0,351.45900626485854
15794,2325.0,2542.0,1918.5896858487126,-217.0,406.41031415128737
14545,1199.0,1134.0,1105.570428071298,65.0,93.42957192870199
79062,1216.0,1589.6666666666667,1535.1324695830979,-373.66666666666674,-319.1324695830979
11391,3072.0,2556.6666666666665,2796.362876120648,515.3333333333335,275.6371238793522
57779,1165.0,1175.0,1179.0250558678613,-10.0,-14.025055867861283
8648,1679.0,1759.0,1903.6822082605402,-80.0,-224.68220826054016
10548,695.0,725.0,757.0363752871971,-30.0,-62.036375287197075
61612,475.0,1174.0,1366.7253677161912,-699.0,-891.7253677161912
94940,3400.0,3385.0,2005.7988123087312,15.0,1394.2011876912688
42519,1800.0,727.5,1901.195393405864,1072.5,-101.19539340586402
57107,830.0,775.0,850.3601544612796,55.0,-20.36015446127965
29093,775.0,785.0,720.8970757378343,-10.0,54.10292426216574
62077,1450.0,715.0,1431.6886241700636,735.0,18.311375829936424
96272,1519.0,1685.0,1416.8702114605544,-166.0,102.1297885394456
17595,1815.0,1800.0,1477.1970257836297,15.0,337.80297421637033
25303,970.0,1012.2857142857143,1350.172759891467,-42.285714285714334,-380.17275989146697
50517,3400.0,1087.5,2048.3420130777586,2312.5,1351.6579869222414
29748,2700.0,3800.0,3076.9483343328084,-1100.0,-376.9483343328084
84267,1350.0,1631.3333333333333,1472.375768852441,-281.33333333333326,-122.37576885244107
22858,1200.0,1200.0,1459.2462197069121,0.0,-259.24621970691214
1650,1300.0,1575.0,1579.4711008580998,-275.0,-279.4711008580998
77758,1110.0,1377.5,1278.9753656178154,-267.5,-168.97536561781544
22911,750.0,1138.5714285714287,853.6667826336875,-388.57142857142867,-103.66678263368749
7435,919.0,923.2307692307693,914.0801855089418,-4.230769230769283,4.919814491058219
66773,962.0,1245.0,1406.5582246006038,-283.0,-444.5582246006038
7109,2752.0,1738.0,1689.7862176546057,1014.0,1062.2137823453943
93740,1930.0,1245.0,1744.9079955063064,685.0,185.0920044936936
14197,810.0,775.0,853.061838689537,35.0,-43.06183868953701
98385,679.0,1268.6,1154.8904521520253,-589.5999999999999,-475.8904521520253
60381,1413.0,1081.3333333333333,1046.5551124090566,331.66666666666674,366.4448875909434
43683,1146.0,1144.5,1500.6457740035562,1.5,-354.6457740035562
61620,704.0,659.0,608.3459875127104,45.0,95.6540124872896
90233,800.0,1165.0,1394.3338067528057,-365.0,-594.3338067528057
21653,3219.0,3269.0,2855.4067183185944,-50.0,363.59328168140564
21360,1731.0,2517.0,2018.2811808052265,-786.0,-287.28118080522654
79071,1800.0,2075.0,1945.6830970226556,-275.0,-145.6830970226556
40011,1381.0,1367.6,1503.278915583347,13.400000000000091,-122.27891558334704
95369,3650.0,2125.0,1424.0544368011833,1525.0,2225.9455631988167
33825,1385.0,1195.0,944.6965160660677,190.0,440.3034839339323
45672,2508.0,2985.0,2779.0595117235507,-477.0,-271.0595117235507
93356,1525.0,769.0,1588.3787138466087,756.0,-63.37871384660866
63979,550.0,732.3333333333334,700.1931446778987,-182.33333333333337,-150.19314467789866
12010,1076.0,1095.0,693.8932235038689,-19.0,382.10677649613115
38309,1903.0,2233.0,2560.5428401362205,-330.0,-657.5428401362205
2580,424.0,600.0,1112.841289426815,-176.0,-688.8412894268149
87115,860.0,869.0,969.5528799819976,-9.0,-109.55287998199765
93244,1548.0,1609.0,1556.228224337542,-61.0,-8.228224337542088
21943,1906.0,1865.0,1681.8883219542365,41.0,224.11167804576348
15254,1965.0,1917.5,1933.8940671059233,47.5,31.10593289407666
97462,2885.0,2095.0,2070.14100466352,790.0,814.8589953364799
58509,1899.0,2055.5,1906.9502253202827,-156.5,-7.950225320282698
18501,983.0,992.0,579.9885993936424,-9.0,403.0114006063576
20455,1875.0,1768.0,1804.7391713711231,107.0,70.26082862887688
59262,1028.0,1060.25,1105.9708104365036,-32.25,-77.9708104365036
27831,1461.0,1459.4,1000.5759157131221,1.599999999999909,460.4240842868779
17979,2316.0,2724.181818181818,2383.7931233642116,-408.181818181818,-67.79312336421162
78298,899.0,1105.0,629.9738516550655,-206.0,269.02614834493454
7000,2100.0,899.0,1089.8526974718081,1201.0,1010.1473025281919
28890,1525.0,964.0,1422.2262622347241,561.0,102.77373776527588
