,RUL,RUL_se,error_se,RUL_ae,error_ae,RUL_quad_quad_0.01,error_quad_quad_0.01
581,79.0,70.34683227539062,-8.653167724609375,65.93495178222656,-13.065048217773438,103.9821548461914,24.982154846191406
582,78.0,71.34565734863281,-6.6543426513671875,67.2118148803711,-10.788185119628906,104.52891540527344,26.528915405273438
583,77.0,72.17063903808594,-4.8293609619140625,71.235595703125,-5.764404296875,105.3058853149414,28.305885314941406
584,76.0,68.35592651367188,-7.644073486328125,66.40399932861328,-9.596000671386719,103.84249114990234,27.842491149902344
585,75.0,71.53083038330078,-3.4691696166992188,69.19265747070312,-5.807342529296875,104.43081665039062,29.430816650390625
586,74.0,78.60951232910156,4.6095123291015625,79.27190399169922,5.271903991699219,106.5830307006836,32.583030700683594
587,73.0,78.25337219238281,5.2533721923828125,81.26604461669922,8.266044616699219,105.87937927246094,32.87937927246094
588,72.0,75.37940979003906,3.3794097900390625,78.10709381103516,6.107093811035156,104.45789337158203,32.45789337158203
589,71.0,74.04739379882812,3.047393798828125,75.84111022949219,4.8411102294921875,103.78694915771484,32.786949157714844
590,70.0,70.86105346679688,0.861053466796875,72.52275848388672,2.5227584838867188,103.22314453125,33.22314453125
591,69.0,66.35397338867188,-2.646026611328125,66.84068298339844,-2.1593170166015625,102.72533416748047,33.72533416748047
592,68.0,63.26026916503906,-4.7397308349609375,63.32209396362305,-4.677906036376953,102.7497329711914,34.749732971191406
593,67.0,59.487022399902344,-7.512977600097656,60.72087478637695,-6.279125213623047,101.88642120361328,34.88642120361328
594,66.0,59.783348083496094,-6.216651916503906,61.662044525146484,-4.337955474853516,102.408203125,36.408203125
595,65.0,65.27450561523438,0.274505615234375,68.34493255615234,3.3449325561523438,104.75752258300781,39.75752258300781
596,64.0,64.36799621582031,0.3679962158203125,66.8284912109375,2.8284912109375,104.18197631835938,40.181976318359375
597,63.0,67.37066650390625,4.37066650390625,69.62609100341797,6.626091003417969,103.7787094116211,40.778709411621094
598,62.0,75.53620147705078,13.536201477050781,78.30413055419922,16.30413055419922,105.19990539550781,43.19990539550781
599,61.0,76.39641571044922,15.396415710449219,78.65560150146484,17.655601501464844,104.99951934814453,43.99951934814453
600,60.0,76.40443420410156,16.404434204101562,78.58539581298828,18.58539581298828,104.59007263183594,44.59007263183594
601,59.0,75.52276611328125,16.52276611328125,79.08443450927734,20.084434509277344,103.5080337524414,44.508033752441406
602,58.0,76.41423797607422,18.41423797607422,82.60086059570312,24.600860595703125,103.62916564941406,45.62916564941406
603,57.0,74.26421356201172,17.26421356201172,79.79484558105469,22.794845581054688,102.67041015625,45.67041015625
604,56.0,66.90756225585938,10.907562255859375,70.99823760986328,14.998237609863281,100.21923828125,44.21923828125
605,55.0,55.78756332397461,0.7875633239746094,56.46580123901367,1.4658012390136719,96.92091369628906,41.92091369628906
606,54.0,54.57203674316406,0.5720367431640625,54.579742431640625,0.579742431640625,97.86648559570312,43.866485595703125
607,53.0,53.363990783691406,0.36399078369140625,55.49884796142578,2.4988479614257812,99.53459167480469,46.53459167480469
608,52.0,54.364990234375,2.364990234375,58.3315315246582,6.331531524658203,99.85411071777344,47.85411071777344
609,51.0,54.767127990722656,3.7671279907226562,58.769935607910156,7.769935607910156,100.03441619873047,49.03441619873047
610,50.0,57.409942626953125,7.409942626953125,60.11680221557617,10.116802215576172,99.1855239868164,49.185523986816406
611,49.0,54.380882263183594,5.380882263183594,52.20503234863281,3.2050323486328125,96.81256103515625,47.81256103515625
612,48.0,52.68311309814453,4.683113098144531,48.316707611083984,0.3167076110839844,95.2947769165039,47.294776916503906
613,47.0,51.88008499145508,4.880084991455078,47.49068832397461,0.4906883239746094,95.11199951171875,48.11199951171875
614,46.0,55.937217712402344,9.937217712402344,51.42509078979492,5.425090789794922,95.48704528808594,49.48704528808594
615,45.0,58.659767150878906,13.659767150878906,56.572017669677734,11.572017669677734,97.12783813476562,52.127838134765625
616,44.0,60.29078674316406,16.290786743164062,58.79384994506836,14.79384994506836,96.73141479492188,52.731414794921875
617,43.0,61.92361068725586,18.92361068725586,60.5864372253418,17.586437225341797,95.49308776855469,52.49308776855469
618,42.0,67.99663543701172,25.99663543701172,68.76016998291016,26.760169982910156,96.2107162475586,54.210716247558594
619,41.0,70.21980285644531,29.219802856445312,71.02265930175781,30.022659301757812,96.68437957763672,55.68437957763672
620,40.0,67.92372131347656,27.923721313476562,67.1406021118164,27.140602111816406,96.05368041992188,56.053680419921875
621,39.0,70.44322967529297,31.44322967529297,67.62059783935547,28.62059783935547,96.75331115722656,57.75331115722656
622,38.0,58.85059356689453,20.85059356689453,56.81273651123047,18.81273651123047,91.04696655273438,53.046966552734375
623,37.0,55.632049560546875,18.632049560546875,52.88459777832031,15.884597778320312,86.0296401977539,49.029640197753906
624,36.0,57.4987678527832,21.498767852783203,54.0309944152832,18.030994415283203,87.1170654296875,51.1170654296875
625,35.0,54.25777816772461,19.25777816772461,57.536739349365234,22.536739349365234,87.73738098144531,52.73738098144531
626,34.0,51.684532165527344,17.684532165527344,51.958091735839844,17.958091735839844,86.35884857177734,52.358848571777344
627,33.0,46.984962463378906,13.984962463378906,45.939151763916016,12.939151763916016,82.73487091064453,49.73487091064453
628,32.0,45.306663513183594,13.306663513183594,41.54109573364258,9.541095733642578,79.01969909667969,47.01969909667969
629,31.0,45.402889251708984,14.402889251708984,39.97563552856445,8.975635528564453,77.92144775390625,46.92144775390625
630,30.0,43.72084045410156,13.720840454101562,40.53792953491211,10.53792953491211,76.35101318359375,46.35101318359375
631,29.0,42.628761291503906,13.628761291503906,38.62529373168945,9.625293731689453,74.28071594238281,45.28071594238281
632,28.0,44.50318908691406,16.503189086914062,37.944210052490234,9.944210052490234,73.61387634277344,45.61387634277344
633,27.0,42.249244689941406,15.249244689941406,38.50065231323242,11.500652313232422,71.81190490722656,44.81190490722656
634,26.0,35.740142822265625,9.740142822265625,32.295467376708984,6.295467376708984,64.48341369628906,38.48341369628906
635,25.0,26.27506446838379,1.275064468383789,22.418224334716797,-2.581775665283203,50.53486251831055,25.534862518310547
636,24.0,28.248876571655273,4.248876571655273,22.835006713867188,-1.1649932861328125,44.205482482910156,20.205482482910156
637,23.0,27.3867244720459,4.386724472045898,22.93218421936035,-0.06781578063964844,43.14773178100586,20.14773178100586
638,22.0,30.846782684326172,8.846782684326172,27.334392547607422,5.334392547607422,46.07664489746094,24.076644897460938
639,21.0,36.14207458496094,15.142074584960938,34.2788200378418,13.278820037841797,53.29938888549805,32.29938888549805
640,20.0,25.14743995666504,5.147439956665039,26.274003982543945,6.274003982543945,46.279354095458984,26.279354095458984
641,19.0,21.065519332885742,2.065519332885742,20.820425033569336,1.820425033569336,38.96206283569336,19.96206283569336
642,18.0,24.482738494873047,6.482738494873047,23.54718017578125,5.54718017578125,38.9443244934082,20.944324493408203
643,17.0,19.461164474487305,2.4611644744873047,19.363037109375,2.363037109375,35.1874885559082,18.187488555908203
644,16.0,10.241310119628906,-5.758689880371094,12.13094711303711,-3.8690528869628906,26.461956024169922,10.461956024169922
645,15.0,7.62266206741333,-7.37733793258667,10.681696891784668,-4.318303108215332,23.4843807220459,8.484380722045898
646,14.0,11.313382148742676,-2.686617851257324,13.087862968444824,-0.9121370315551758,26.212369918823242,12.212369918823242
647,13.0,8.334447860717773,-4.665552139282227,10.677409172058105,-2.3225908279418945,26.619709014892578,13.619709014892578
648,12.0,5.9540486335754395,-6.0459513664245605,8.445913314819336,-3.554086685180664,31.02495002746582,19.02495002746582
649,11.0,6.305276393890381,-4.694723606109619,8.2166166305542,-2.783383369445801,36.212646484375,25.212646484375
650,10.0,2.738888740539551,-7.261111259460449,4.806304931640625,-5.193695068359375,37.73479080200195,27.734790802001953
651,9.0,1.0098764896392822,-7.990123748779297,2.605388641357422,-6.394611358642578,39.73533248901367,30.735332489013672
652,8.0,3.3382158279418945,-4.6617841720581055,2.3354742527008057,-5.664525985717773,43.425148010253906,35.425148010253906
653,7.0,5.758578777313232,-1.2414212226867676,3.433990955352783,-3.566009044647217,48.1298942565918,41.1298942565918
654,6.0,4.1564555168151855,-1.8435444831848145,2.047987937927246,-3.952012062072754,48.681907653808594,42.681907653808594
655,5.0,0.0,-5.0,0.0,-5.0,42.70512008666992,37.70512008666992
656,4.0,0.0,-4.0,0.0,-4.0,40.9586296081543,36.9586296081543
657,3.0,0.0,-3.0,0.0,-3.0,40.94482421875,37.94482421875
658,2.0,0.0,-2.0,0.0,-2.0,38.66831970214844,36.66831970214844
659,1.0,0.0,-1.0,0.0,-1.0,40.52342224121094,39.52342224121094
660,110.0,72.8052978515625,-37.1947021484375,82.21271514892578,-27.78728485107422,105.34761810302734,-4.652381896972656
661,109.0,76.04673767089844,-32.95326232910156,78.80167388916016,-30.198326110839844,104.91483306884766,-4.085166931152344
662,108.0,78.8115005493164,-29.188499450683594,80.06132507324219,-27.938674926757812,104.12135314941406,-3.8786468505859375
663,107.0,84.98851013183594,-22.011489868164062,86.1293716430664,-20.870628356933594,104.0568618774414,-2.9431381225585938
664,106.0,89.57119750976562,-16.428802490234375,91.00978088378906,-14.990219116210938,105.07978820800781,-0.9202117919921875
665,105.0,88.99461364746094,-16.005386352539062,87.12837982177734,-17.871620178222656,104.95970916748047,-0.04029083251953125
666,104.0,87.21492004394531,-16.785079956054688,85.27167510986328,-18.72832489013672,102.75961303710938,-1.240386962890625
667,103.0,88.16183471679688,-14.838165283203125,87.65267181396484,-15.347328186035156,101.93631744384766,-1.0636825561523438
668,102.0,88.80589294433594,-13.194107055664062,90.15140533447266,-11.848594665527344,102.84595489501953,0.8459548950195312
669,101.0,85.40483856201172,-15.595161437988281,87.58238220214844,-13.417617797851562,102.62478637695312,1.624786376953125
670,100.0,86.70976257324219,-13.290237426757812,91.47972869873047,-8.520271301269531,103.14231872558594,3.1423187255859375
671,99.0,87.64305114746094,-11.356948852539062,98.81243133544922,-0.18756866455078125,105.07804870605469,6.0780487060546875
672,98.0,83.49325561523438,-14.506744384765625,89.56736755371094,-8.432632446289062,103.38951110839844,5.3895111083984375
673,97.0,79.58306884765625,-17.41693115234375,73.3294906616211,-23.670509338378906,100.92797088623047,3.9279708862304688
674,96.0,74.41921997070312,-21.580780029296875,60.24338912963867,-35.75661087036133,98.1985855102539,2.1985855102539062
675,95.0,68.99662780761719,-26.003372192382812,54.9059944152832,-40.0940055847168,95.94210815429688,0.942108154296875
676,94.0,73.26586151123047,-20.73413848876953,61.37421798706055,-32.62578201293945,98.57707214355469,4.5770721435546875
677,93.0,75.98576354980469,-17.014236450195312,65.94819641113281,-27.051803588867188,101.06332397460938,8.063323974609375
678,92.0,73.02410125732422,-18.97589874267578,64.41202545166016,-27.587974548339844,100.56185913085938,8.561859130859375
679,91.0,74.2022933959961,-16.797706604003906,67.9130630493164,-23.086936950683594,99.00191497802734,8.001914978027344
680,90.0,80.58863830566406,-9.411361694335938,74.3566665649414,-15.643333435058594,99.6822509765625,9.6822509765625
681,89.0,83.50689697265625,-5.49310302734375,77.67833709716797,-11.321662902832031,101.67394256591797,12.673942565917969
682,88.0,84.46217346191406,-3.5378265380859375,78.53927612304688,-9.460723876953125,102.14225769042969,14.142257690429688
683,87.0,85.09184265136719,-1.9081573486328125,81.386962890625,-5.613037109375,101.31672668457031,14.316726684570312
684,86.0,84.17898559570312,-1.821014404296875,80.052001953125,-5.947998046875,99.81916809082031,13.819168090820312
685,85.0,85.48193359375,0.48193359375,81.60193634033203,-3.3980636596679688,99.6273193359375,14.6273193359375
686,84.0,91.27398681640625,7.27398681640625,91.3755111694336,7.375511169433594,102.06971740722656,18.069717407226562
687,83.0,91.18544006347656,8.185440063476562,93.01055908203125,10.01055908203125,102.078857421875,19.078857421875
688,82.0,87.76887512207031,5.7688751220703125,92.73101043701172,10.731010437011719,99.5456771850586,17.545677185058594
689,81.0,87.3102798461914,6.310279846191406,91.09784698486328,10.097846984863281,99.39392852783203,18.39392852783203
690,80.0,83.66304779052734,3.6630477905273438,81.70006561279297,1.7000656127929688,98.6367416381836,18.636741638183594
691,79.0,83.01915740966797,4.019157409667969,79.8916244506836,0.8916244506835938,99.51412963867188,20.514129638671875
692,78.0,82.11431884765625,4.11431884765625,83.56626892089844,5.5662689208984375,99.28778839111328,21.28778839111328
693,77.0,78.3043212890625,1.3043212890625,78.24956512451172,1.2495651245117188,96.09416198730469,19.094161987304688
694,76.0,70.90470123291016,-5.095298767089844,64.2321548461914,-11.767845153808594,94.09591674804688,18.095916748046875
695,75.0,71.24617767333984,-3.7538223266601562,64.49459075927734,-10.505409240722656,97.18536376953125,22.18536376953125
696,74.0,78.21897888183594,4.2189788818359375,74.69677734375,0.69677734375,101.61902618408203,27.61902618408203
697,73.0,76.63633728027344,3.6363372802734375,73.34684753417969,0.3468475341796875,99.35955047607422,26.35955047607422
698,72.0,74.80016326904297,2.8001632690429688,70.13349151611328,-1.8665084838867188,95.41161346435547,23.41161346435547
699,71.0,79.47340393066406,8.473403930664062,77.09249877929688,6.092498779296875,98.39341735839844,27.393417358398438
700,70.0,79.16656494140625,9.16656494140625,78.55603790283203,8.556037902832031,99.34645080566406,29.346450805664062
701,69.0,76.27045440673828,7.270454406738281,74.67595672607422,5.675956726074219,96.16482543945312,27.164825439453125
702,68.0,68.09193420410156,0.0919342041015625,67.97795867919922,-0.02204132080078125,90.69769287109375,22.69769287109375
703,67.0,60.375152587890625,-6.624847412109375,53.08026885986328,-13.919731140136719,86.53219604492188,19.532196044921875
704,66.0,52.218841552734375,-13.781158447265625,47.520782470703125,-18.479217529296875,84.60353088378906,18.603530883789062
705,65.0,52.640052795410156,-12.359947204589844,49.374385833740234,-15.625614166259766,84.75846862792969,19.758468627929688
706,64.0,53.77307891845703,-10.226921081542969,52.28715896606445,-11.712841033935547,86.76802062988281,22.768020629882812
707,63.0,57.35533142089844,-5.6446685791015625,63.047828674316406,0.04782867431640625,89.8831787109375,26.8831787109375
708,62.0,64.61674499511719,2.6167449951171875,69.66133880615234,7.661338806152344,93.85395050048828,31.85395050048828
709,61.0,55.28458786010742,-5.715412139892578,56.76591110229492,-4.234088897705078,88.83551025390625,27.83551025390625
710,60.0,54.60481262207031,-5.3951873779296875,49.44331741333008,-10.556682586669922,85.63457489013672,25.63457489013672
711,59.0,61.20287322998047,2.2028732299804688,63.40974426269531,4.4097442626953125,90.21672821044922,31.21672821044922
712,58.0,62.96875762939453,4.968757629394531,69.98806762695312,11.988067626953125,91.78881072998047,33.78881072998047
713,57.0,56.34659194946289,-0.6534080505371094,56.41792678833008,-0.5820732116699219,88.96624755859375,31.96624755859375
714,56.0,54.10523223876953,-1.8947677612304688,53.34158706665039,-2.6584129333496094,86.31227111816406,30.312271118164062
715,55.0,53.27947998046875,-1.72052001953125,58.54664993286133,3.546649932861328,83.91190338134766,28.911903381347656
716,54.0,50.02114486694336,-3.9788551330566406,57.35192108154297,3.3519210815429688,81.76725769042969,27.767257690429688
717,53.0,47.64060974121094,-5.3593902587890625,51.04659652709961,-1.9534034729003906,79.91740417480469,26.917404174804688
718,52.0,41.533851623535156,-10.466148376464844,40.83809280395508,-11.161907196044922,74.01173400878906,22.011734008789062
719,51.0,37.208587646484375,-13.791412353515625,32.56898498535156,-18.431015014648438,66.23654174804688,15.236541748046875
720,50.0,39.70238494873047,-10.297615051269531,34.61997604370117,-15.380023956298828,64.63238525390625,14.63238525390625
721,49.0,43.365177154541016,-5.634822845458984,39.02018356323242,-9.979816436767578,66.62581634521484,17.625816345214844
722,48.0,43.262367248535156,-4.737632751464844,40.29548645019531,-7.7045135498046875,68.81629943847656,20.816299438476562
723,47.0,43.39210891723633,-3.607891082763672,44.35712432861328,-2.6428756713867188,70.75277709960938,23.752777099609375
724,46.0,44.6433219909668,-1.3566780090332031,46.116092681884766,0.11609268188476562,72.88005065917969,26.880050659179688
725,45.0,40.71421813964844,-4.2857818603515625,39.442562103271484,-5.557437896728516,69.9837875366211,24.983787536621094
726,44.0,37.55559539794922,-6.444404602050781,36.6134033203125,-7.3865966796875,65.91075134277344,21.910751342773438
727,43.0,46.906593322753906,3.9065933227539062,46.25590133666992,3.255901336669922,70.99795532226562,27.997955322265625
728,42.0,41.935516357421875,-0.064483642578125,44.71986770629883,2.719867706298828,70.70059967041016,28.700599670410156
729,41.0,38.71711730957031,-2.2828826904296875,38.96928024291992,-2.030719757080078,65.70161437988281,24.701614379882812
730,40.0,38.89781951904297,-1.1021804809570312,36.844173431396484,-3.1558265686035156,64.42076110839844,24.420761108398438
731,39.0,29.85416603088379,-9.145833969116211,28.671430587768555,-10.328569412231445,55.929115295410156,16.929115295410156
732,38.0,23.109163284301758,-14.890836715698242,22.181447982788086,-15.818552017211914,45.34065628051758,7.340656280517578
733,37.0,20.418832778930664,-16.581167221069336,19.32229995727539,-17.67770004272461,38.064056396484375,1.064056396484375
734,36.0,22.269582748413086,-13.730417251586914,21.208539962768555,-14.791460037231445,36.33162307739258,0.3316230773925781
735,35.0,26.557390213012695,-8.442609786987305,25.605051040649414,-9.394948959350586,39.548797607421875,4.548797607421875
736,34.0,31.269329071044922,-2.730670928955078,28.798412322998047,-5.201587677001953,44.83668518066406,10.836685180664062
737,33.0,29.174036026000977,-3.8259639739990234,27.848203659057617,-5.151796340942383,45.85386657714844,12.853866577148438
738,32.0,25.595535278320312,-6.4044647216796875,24.60055923461914,-7.399440765380859,41.71889877319336,9.71889877319336
739,31.0,27.218551635742188,-3.7814483642578125,26.956588745117188,-4.0434112548828125,42.341705322265625,11.341705322265625
740,30.0,23.745956420898438,-6.2540435791015625,24.636857986450195,-5.363142013549805,39.71340560913086,9.71340560913086
741,29.0,14.788103103637695,-14.211896896362305,16.315458297729492,-12.684541702270508,30.96600341796875,1.96600341796875
742,28.0,16.922273635864258,-11.077726364135742,18.005475997924805,-9.994524002075195,31.273303985595703,3.273303985595703
743,27.0,21.120004653930664,-5.879995346069336,23.240650177001953,-3.759349822998047,35.83241653442383,8.832416534423828
744,26.0,19.635873794555664,-6.364126205444336,22.349294662475586,-3.650705337524414,36.48046875,10.48046875
745,25.0,16.30746078491211,-8.69253921508789,16.472633361816406,-8.527366638183594,34.427879333496094,9.427879333496094
746,24.0,14.957768440246582,-9.042231559753418,15.865302085876465,-8.134697914123535,33.80470657348633,9.804706573486328
747,23.0,15.832609176635742,-7.167390823364258,17.21358299255371,-5.786417007446289,33.186946868896484,10.186946868896484
748,22.0,10.685036659240723,-11.314963340759277,13.432199478149414,-8.567800521850586,29.25672149658203,7.256721496582031
749,21.0,10.744165420532227,-10.255834579467773,13.529104232788086,-7.470895767211914,29.808134078979492,8.808134078979492
750,20.0,9.468645095825195,-10.531354904174805,11.34527587890625,-8.65472412109375,31.68145751953125,11.68145751953125
751,19.0,5.62092924118042,-13.379070281982422,7.5890913009643555,-11.410908699035645,31.137981414794922,12.137981414794922
752,18.0,5.213076114654541,-12.786924362182617,6.117268085479736,-11.882732391357422,33.489009857177734,15.489009857177734
753,17.0,3.7068238258361816,-13.293176651000977,5.001835346221924,-11.998165130615234,35.9044303894043,18.904430389404297
754,16.0,3.6078405380249023,-12.392159461975098,4.346507549285889,-11.653491973876953,38.29883575439453,22.29883575439453
755,15.0,8.139625549316406,-6.860374450683594,5.7225751876831055,-9.277424812316895,44.20536804199219,29.205368041992188
756,14.0,8.758101463317871,-5.241898536682129,5.2330241203308105,-8.766975402832031,48.27225875854492,34.27225875854492
757,13.0,11.589698791503906,-1.4103012084960938,6.782552242279053,-6.217447757720947,53.83625411987305,40.83625411987305
758,12.0,19.80708885192871,7.807088851928711,10.308638572692871,-1.691361427307129,64.22154998779297,52.22154998779297
759,11.0,11.765044212341309,0.7650442123413086,5.863180160522461,-5.136819839477539,59.11247253417969,48.11247253417969
760,10.0,2.3256492614746094,-7.674350738525391,1.740993857383728,-8.25900650024414,45.1967658996582,35.1967658996582
761,9.0,0.0,-9.0,0.0,-9.0,38.53213882446289,29.53213882446289
762,8.0,0.4903138279914856,-7.50968599319458,0.9310575723648071,-7.068942546844482,40.6147575378418,32.6147575378418
763,7.0,0.27194342017173767,-6.72805643081665,0.0554104745388031,-6.944589614868164,42.929386138916016,35.929386138916016
764,6.0,0.0,-6.0,0.0,-6.0,43.34977340698242,37.34977340698242
765,5.0,0.6902876496315002,-4.3097124099731445,0.6702965497970581,-4.329703330993652,47.5153694152832,42.5153694152832
766,4.0,0.0,-4.0,0.0,-4.0,46.76237106323242,42.76237106323242
767,3.0,0.0,-3.0,0.0,-3.0,46.2115478515625,43.2115478515625
768,2.0,0.0,-2.0,0.0,-2.0,46.86307907104492,44.86307907104492
769,1.0,0.0,-1.0,0.0,-1.0,41.562469482421875,40.562469482421875
770,110.0,57.94165802001953,-52.05834197998047,63.99724197387695,-46.00275802612305,87.612548828125,-22.387451171875
771,109.0,66.13339233398438,-42.866607666015625,73.76966094970703,-35.23033905029297,94.36305236816406,-14.636947631835938
772,108.0,68.0879135131836,-39.912086486816406,77.1976547241211,-30.802345275878906,96.59164428710938,-11.408355712890625
773,107.0,59.07618713378906,-47.92381286621094,64.14250946044922,-42.85749053955078,91.35689544677734,-15.643104553222656
774,106.0,54.71367645263672,-51.28632354736328,59.76652145385742,-46.23347854614258,85.81414031982422,-20.18585968017578
775,105.0,52.41339874267578,-52.58660125732422,57.18109130859375,-47.81890869140625,83.40665435791016,-21.593345642089844
776,104.0,48.34670639038086,-55.65329360961914,46.21323013305664,-57.78676986694336,81.60769653320312,-22.392303466796875
777,103.0,51.919498443603516,-51.080501556396484,50.186275482177734,-52.813724517822266,83.40264892578125,-19.59735107421875
778,102.0,54.9423942565918,-47.0576057434082,61.74950408935547,-40.25049591064453,86.07962799072266,-15.920372009277344
779,101.0,48.191383361816406,-52.808616638183594,57.80720138549805,-43.19279861450195,82.17257690429688,-18.827423095703125
780,100.0,50.50859832763672,-49.49140167236328,56.92020034790039,-43.07979965209961,81.04007720947266,-18.959922790527344
781,99.0,54.278541564941406,-44.721458435058594,63.42189407348633,-35.57810592651367,84.65510559082031,-14.344894409179688
782,98.0,51.75585174560547,-46.24414825439453,65.24114227294922,-32.75885772705078,83.97431945800781,-14.025680541992188
783,97.0,46.80979919433594,-50.19020080566406,57.07424545288086,-39.92575454711914,79.30766296386719,-17.692337036132812
784,96.0,44.01953125,-51.98046875,49.29110336303711,-46.70889663696289,75.47067260742188,-20.529327392578125
785,95.0,47.46134948730469,-47.53865051269531,49.02973175048828,-45.97026824951172,77.0313720703125,-17.9686279296875
786,94.0,57.92364501953125,-36.07635498046875,66.52721405029297,-27.47278594970703,86.06057739257812,-7.939422607421875
787,93.0,49.492610931396484,-43.507389068603516,66.1707992553711,-26.829200744628906,84.5819091796875,-8.4180908203125
788,92.0,50.278709411621094,-41.721290588378906,65.5799331665039,-26.420066833496094,81.63594055175781,-10.364059448242188
789,91.0,57.92607116699219,-33.07392883300781,72.45147705078125,-18.54852294921875,86.07035827636719,-4.9296417236328125
790,90.0,50.06112289428711,-39.93887710571289,67.9707260131836,-22.029273986816406,83.28842163085938,-6.711578369140625
791,89.0,49.79985809326172,-39.20014190673828,62.491336822509766,-26.508663177490234,79.96875,-9.03125
792,88.0,46.36860275268555,-41.63139724731445,53.7273063659668,-34.2726936340332,77.28253173828125,-10.71746826171875
793,87.0,47.63634490966797,-39.36365509033203,55.56157302856445,-31.438426971435547,76.03807067871094,-10.961929321289062
794,86.0,48.010467529296875,-37.989532470703125,56.0794792175293,-29.920520782470703,75.90665435791016,-10.093345642089844
795,85.0,46.17247772216797,-38.82752227783203,55.18735885620117,-29.812641143798828,76.06147766113281,-8.938522338867188
796,84.0,55.846317291259766,-28.153682708740234,65.59727478027344,-18.402725219726562,83.63819885253906,-0.3618011474609375
797,83.0,54.4052848815918,-28.594715118408203,69.32939910888672,-13.670600891113281,86.88566589355469,3.8856658935546875
798,82.0,45.65593338012695,-36.34406661987305,59.96207046508789,-22.03792953491211,79.95526885986328,-2.0447311401367188
799,81.0,46.63813781738281,-34.36186218261719,55.037288665771484,-25.962711334228516,77.01393127441406,-3.9860687255859375
800,80.0,43.24195861816406,-36.75804138183594,45.21010971069336,-34.78989028930664,73.34073638916016,-6.659263610839844
801,79.0,41.94307327270508,-37.05692672729492,47.42816925048828,-31.57183074951172,70.40394592285156,-8.596054077148438
802,78.0,45.618221282958984,-32.381778717041016,51.77308654785156,-26.226913452148438,71.82504272460938,-6.174957275390625
803,77.0,45.1065673828125,-31.8934326171875,53.53982162475586,-23.46017837524414,73.5623550415039,-3.4376449584960938
804,76.0,46.679439544677734,-29.320560455322266,57.052757263183594,-18.947242736816406,77.01274108886719,1.0127410888671875
805,75.0,51.560977935791016,-23.439022064208984,64.287841796875,-10.712158203125,80.7639389038086,5.763938903808594
806,74.0,43.352020263671875,-30.647979736328125,60.20564651489258,-13.794353485107422,77.36451721191406,3.3645172119140625
807,73.0,46.67027282714844,-26.329727172851562,59.906253814697266,-13.093746185302734,75.81581115722656,2.8158111572265625
808,72.0,42.35901641845703,-29.64098358154297,54.154869079589844,-17.845130920410156,72.58586120605469,0.5858612060546875
809,71.0,37.313697814941406,-33.686302185058594,43.633174896240234,-27.366825103759766,64.79177856445312,-6.208221435546875
810,70.0,38.450233459472656,-31.549766540527344,41.970054626464844,-28.029945373535156,63.35842514038086,-6.641574859619141
811,69.0,36.57568359375,-32.42431640625,38.64878463745117,-30.351215362548828,60.07583999633789,-8.92416000366211
812,68.0,37.54621124267578,-30.45378875732422,39.1098747253418,-28.890125274658203,58.80449295043945,-9.195507049560547
813,67.0,42.76024627685547,-24.23975372314453,47.699310302734375,-19.300689697265625,65.07472229003906,-1.9252777099609375
814,66.0,40.134498596191406,-25.865501403808594,46.990928649902344,-19.009071350097656,66.6116943359375,0.6116943359375
815,65.0,36.10026550292969,-28.899734497070312,42.985557556152344,-22.014442443847656,63.22876739501953,-1.7712326049804688
816,64.0,34.67654037475586,-29.32345962524414,37.77228927612305,-26.227710723876953,58.376468658447266,-5.623531341552734
817,63.0,36.170654296875,-26.829345703125,38.85591125488281,-24.144088745117188,57.40166091918945,-5.598339080810547
818,62.0,30.735078811645508,-31.264921188354492,34.125789642333984,-27.874210357666016,51.760135650634766,-10.239864349365234
819,61.0,35.15892028808594,-25.841079711914062,39.24174880981445,-21.758251190185547,51.516971588134766,-9.483028411865234
820,60.0,35.81926727294922,-24.18073272705078,41.817359924316406,-18.182640075683594,54.25754928588867,-5.742450714111328
821,59.0,29.30245018005371,-29.69754981994629,36.07400131225586,-22.92599868774414,48.752777099609375,-10.247222900390625
822,58.0,28.93458366394043,-29.06541633605957,33.76984405517578,-24.23015594482422,45.30624008178711,-12.69375991821289
823,57.0,25.913389205932617,-31.086610794067383,30.117828369140625,-26.882171630859375,40.65468215942383,-16.345317840576172
824,56.0,28.18817710876465,-27.81182289123535,31.30799674987793,-24.69200325012207,39.89306640625,-16.10693359375
825,55.0,29.418149948120117,-25.581850051879883,33.52174377441406,-21.478256225585938,41.70966720581055,-13.290332794189453
826,54.0,31.907672882080078,-22.092327117919922,39.64045333862305,-14.359546661376953,47.33487319946289,-6.665126800537109
827,53.0,32.23589324951172,-20.76410675048828,40.18113327026367,-12.818866729736328,51.11232376098633,-1.8876762390136719
828,52.0,29.345218658447266,-22.654781341552734,36.76687240600586,-15.23312759399414,49.18146896362305,-2.818531036376953
829,51.0,31.513826370239258,-19.486173629760742,37.69316101074219,-13.306838989257812,51.322479248046875,0.322479248046875
830,50.0,27.030601501464844,-22.969398498535156,32.36433410644531,-17.635665893554688,47.37422180175781,-2.6257781982421875
831,49.0,31.82379722595215,-17.17620277404785,36.052398681640625,-12.947601318359375,47.22706985473633,-1.7729301452636719
832,48.0,28.847848892211914,-19.152151107788086,35.757144927978516,-12.242855072021484,46.47705078125,-1.52294921875
