,engine,RUL,RUL_se,error_se,RUL_ae,error_ae,RUL_lin_se_3,error_lin_se_3,RUL_lin_se_4,error_lin_se_4,RUL_lin_se_5,error_lin_se_5,RUL_lin_se_6,error_lin_se_6,RUL_lin_lin_0.01_1.0,error_lin_lin_0.01_1.0,RUL_lin_lin_0.05_1.0,error_lin_lin_0.05_1.0,RUL_lin_lin_0.1_1.0,error_lin_lin_0.1_1.0,RUL_lin_lin_0.2_1.0,error_lin_lin_0.2_1.0,RUL_lin_lin_0.3_1.0,error_lin_lin_0.3_1.0,RUL_quad_quad_0.01,error_quad_quad_0.01,RUL_quad_quad_0.03,error_quad_quad_0.03,RUL_quad_quad_0.05,error_quad_quad_0.05,RUL_quad_quad_0.075,error_quad_quad_0.075,RUL_quad_quad_0.1,error_quad_quad_0.1
400,45.0,40.0,35.41805648803711,-4.581943511962891,41.13059616088867,1.1305961608886719,97.20437622070312,57.204376220703125,95.13484954833984,55.134849548339844,99.39158630371094,59.39158630371094,91.08863830566406,51.08863830566406,104.35733795166016,64.35733795166016,93.75286102294922,53.75286102294922,95.78515625,55.78515625,46.83173370361328,6.831733703613281,44.383819580078125,4.383819580078125,90.17068481445312,50.170684814453125,89.9224853515625,49.9224853515625,81.33770751953125,41.33770751953125,54.94974136352539,14.94974136352539,62.682090759277344,22.682090759277344
401,45.0,39.0,37.826454162597656,-1.1735458374023438,41.01274108886719,2.0127410888671875,96.73695373535156,57.73695373535156,93.44204711914062,54.442047119140625,99.0693359375,60.0693359375,89.5667724609375,50.5667724609375,104.35127258300781,65.35127258300781,91.86583709716797,52.86583709716797,91.81146240234375,52.81146240234375,48.159549713134766,9.159549713134766,45.528358459472656,6.528358459472656,89.40058898925781,50.40058898925781,87.91608428955078,48.91608428955078,79.06668090820312,40.066680908203125,56.01642608642578,17.01642608642578,59.027587890625,20.027587890625
402,45.0,38.0,47.240989685058594,9.240989685058594,48.43669891357422,10.436698913574219,98.52318572998047,60.52318572998047,95.46908569335938,57.469085693359375,100.56236267089844,62.56236267089844,92.22862243652344,54.22862243652344,105.41696166992188,67.41696166992188,93.96944427490234,55.969444274902344,96.13246154785156,58.13246154785156,59.7126350402832,21.712635040283203,49.7279052734375,11.7279052734375,94.20780944824219,56.20780944824219,93.60857391357422,55.60857391357422,83.23299407958984,45.232994079589844,66.55760192871094,28.557601928710938,66.04033660888672,28.04033660888672
403,45.0,37.0,46.221649169921875,9.221649169921875,49.97027587890625,12.97027587890625,98.44744110107422,61.44744110107422,95.59809875488281,58.59809875488281,100.56120300292969,63.56120300292969,91.70140838623047,54.70140838623047,105.10340881347656,68.10340881347656,94.36811065673828,57.36811065673828,97.22230529785156,60.22230529785156,58.87552261352539,21.87552261352539,54.29824447631836,17.29824447631836,93.41780090332031,56.41780090332031,93.73418426513672,56.73418426513672,83.80389404296875,46.80389404296875,63.74408721923828,26.74408721923828,66.08458709716797,29.08458709716797
404,45.0,36.0,44.6092529296875,8.6092529296875,48.928733825683594,12.928733825683594,97.98213958740234,61.982139587402344,95.62613677978516,59.626136779785156,99.93989562988281,63.93989562988281,90.64399719238281,54.64399719238281,104.48869323730469,68.48869323730469,93.5576171875,57.5576171875,95.56644439697266,59.566444396972656,58.487815856933594,22.487815856933594,53.461647033691406,17.461647033691406,90.98509216308594,54.98509216308594,91.8597183227539,55.859718322753906,82.09461975097656,46.09461975097656,58.734127044677734,22.734127044677734,62.94790267944336,26.94790267944336
405,45.0,35.0,34.35342025756836,-0.6465797424316406,41.013938903808594,6.013938903808594,95.06936645507812,60.069366455078125,90.34489440917969,55.34489440917969,97.66119384765625,62.66119384765625,86.13237762451172,51.13237762451172,103.28228759765625,68.28228759765625,88.6373291015625,53.6373291015625,87.25213623046875,52.25213623046875,47.9980583190918,12.998058319091797,40.57154846191406,5.5715484619140625,84.30007934570312,49.300079345703125,81.51741027832031,46.51741027832031,74.1895751953125,39.1895751953125,46.058799743652344,11.058799743652344,53.75575256347656,18.755752563476562
406,45.0,34.0,36.013267517089844,2.0132675170898438,41.37120056152344,7.3712005615234375,94.45684051513672,60.45684051513672,89.16130828857422,55.16130828857422,97.7615966796875,63.7615966796875,84.40672302246094,50.40672302246094,103.10893249511719,69.10893249511719,86.65229034423828,52.65229034423828,83.95930480957031,49.95930480957031,47.582496643066406,13.582496643066406,46.25123596191406,12.251235961914062,84.05836486816406,50.05836486816406,79.70262908935547,45.70262908935547,72.46488952636719,38.46488952636719,43.60415267944336,9.60415267944336,51.759765625,17.759765625
407,45.0,33.0,44.972938537597656,11.972938537597656,47.4978141784668,14.497814178466797,96.08174896240234,63.081748962402344,92.31742858886719,59.31742858886719,99.03797912597656,66.03797912597656,87.34637451171875,54.34637451171875,104.13446807861328,71.13446807861328,88.63080596923828,55.63080596923828,88.76014709472656,55.76014709472656,55.7706298828125,22.7706298828125,54.94295883178711,21.94295883178711,88.37091064453125,55.37091064453125,86.34551239013672,53.34551239013672,77.49075317382812,44.490753173828125,53.39427185058594,20.394271850585938,57.02159118652344,24.021591186523438
408,45.0,32.0,43.671321868896484,11.671321868896484,45.97277069091797,13.972770690917969,95.44412994384766,63.444129943847656,90.53681182861328,58.53681182861328,98.18663787841797,66.18663787841797,85.79959106445312,53.799591064453125,103.56822204589844,71.56822204589844,86.88726043701172,54.88726043701172,86.77010345458984,54.770103454589844,55.57802963256836,23.57802963256836,52.200904846191406,20.200904846191406,85.19534301757812,53.195343017578125,84.04732513427734,52.047325134277344,75.52720642089844,43.52720642089844,52.18506622314453,20.18506622314453,53.82870101928711,21.82870101928711
409,45.0,31.0,44.416595458984375,13.416595458984375,45.80427551269531,14.804275512695312,94.63569641113281,63.63569641113281,89.09842681884766,58.098426818847656,98.03233337402344,67.03233337402344,84.34841918945312,53.348419189453125,103.26287841796875,72.26287841796875,85.62124633789062,54.621246337890625,85.51931762695312,54.519317626953125,58.024349212646484,27.024349212646484,54.055660247802734,23.055660247802734,83.94512939453125,52.94512939453125,81.78124237060547,50.78124237060547,73.58928680419922,42.58928680419922,56.99171829223633,25.991718292236328,57.681156158447266,26.681156158447266
410,45.0,30.0,46.01673889160156,16.016738891601562,44.52910614013672,14.529106140136719,93.9255142211914,63.925514221191406,87.57025909423828,57.57025909423828,97.08710479736328,67.08710479736328,83.60411834716797,53.60411834716797,103.53309631347656,73.53309631347656,83.55792999267578,53.55792999267578,82.61749267578125,52.61749267578125,60.549163818359375,30.549163818359375,53.161441802978516,23.161441802978516,83.23299407958984,53.232994079589844,78.97857666015625,48.97857666015625,71.30210876464844,41.30210876464844,58.300357818603516,28.300357818603516,61.126922607421875,31.126922607421875
411,45.0,29.0,36.81159591674805,7.811595916748047,36.948612213134766,7.948612213134766,89.6207504272461,60.620750427246094,80.1956787109375,51.1956787109375,94.0546875,65.0546875,76.05300903320312,47.053009033203125,100.75289916992188,71.75289916992188,76.3980484008789,47.398048400878906,70.205322265625,41.205322265625,48.68394088745117,19.683940887451172,42.06294631958008,13.062946319580078,74.17140197753906,45.17140197753906,64.26959991455078,35.26959991455078,58.94001388549805,29.940013885498047,44.96293258666992,15.962932586669922,47.10418701171875,18.10418701171875
412,45.0,28.0,33.56275177001953,5.562751770019531,32.21848678588867,4.218486785888672,87.90116119384766,59.901161193847656,72.9344482421875,44.9344482421875,92.89437866210938,64.89437866210938,71.2506103515625,43.2506103515625,99.16954040527344,71.16954040527344,70.78973388671875,42.78973388671875,61.137332916259766,33.137332916259766,40.871456146240234,12.871456146240234,38.771507263183594,10.771507263183594,68.79937744140625,40.79937744140625,56.109405517578125,28.109405517578125,51.52935028076172,23.52935028076172,41.78099822998047,13.780998229980469,41.266361236572266,13.266361236572266
413,45.0,27.0,32.9145622253418,5.914562225341797,31.816421508789062,4.8164215087890625,88.18215942382812,61.182159423828125,70.7060317993164,43.706031799316406,93.34408569335938,66.34408569335938,69.5066146850586,42.506614685058594,99.38249206542969,72.38249206542969,68.21337127685547,41.21337127685547,59.79484558105469,32.79484558105469,38.84370040893555,11.843700408935547,37.50823974609375,10.50823974609375,69.0965576171875,42.0965576171875,59.023231506347656,32.023231506347656,51.718711853027344,24.718711853027344,44.329994201660156,17.329994201660156,42.93905258178711,15.93905258178711
414,45.0,26.0,33.65794372558594,7.6579437255859375,31.90575408935547,5.905754089355469,88.42350006103516,62.423500061035156,69.22688293457031,43.22688293457031,93.20875549316406,67.20875549316406,68.62963104248047,42.62963104248047,99.77456665039062,73.77456665039062,66.80684661865234,40.806846618652344,59.610286712646484,33.610286712646484,40.245506286621094,14.245506286621094,41.13906478881836,15.13906478881836,69.6428451538086,43.642845153808594,59.66655731201172,33.66655731201172,51.128944396972656,25.128944396972656,45.18523406982422,19.18523406982422,44.98533630371094,18.985336303710938
415,45.0,25.0,30.43794059753418,5.43794059753418,29.8681640625,4.8681640625,87.4649429321289,62.464942932128906,65.84341430664062,40.843414306640625,92.24227905273438,67.24227905273438,66.36795043945312,41.367950439453125,98.97406005859375,73.97406005859375,64.10899353027344,39.10899353027344,57.395957946777344,32.395957946777344,38.1146240234375,13.1146240234375,35.70594787597656,10.705947875976562,65.28507995605469,40.28507995605469,54.655555725097656,29.655555725097656,47.25440216064453,22.25440216064453,42.42745590209961,17.42745590209961,40.968780517578125,15.968780517578125
416,45.0,24.0,26.237028121948242,2.237028121948242,26.808597564697266,2.8085975646972656,83.43377685546875,59.43377685546875,59.77391052246094,35.77391052246094,89.9566650390625,65.9566650390625,60.10533905029297,36.10533905029297,96.40254211425781,72.40254211425781,58.18067169189453,34.18067169189453,50.223445892333984,26.223445892333984,33.804283142089844,9.804283142089844,31.019371032714844,7.019371032714844,57.41352844238281,33.41352844238281,47.443809509277344,23.443809509277344,39.60761260986328,15.607612609863281,35.96284484863281,11.962844848632812,34.215171813964844,10.215171813964844
417,45.0,23.0,25.37857437133789,2.3785743713378906,25.191993713378906,2.1919937133789062,80.44496154785156,57.44496154785156,53.65814971923828,30.65814971923828,88.31633758544922,65.31633758544922,55.66675567626953,32.66675567626953,93.98900604248047,70.98900604248047,52.4509391784668,29.450939178466797,44.70389175415039,21.70389175415039,31.83475112915039,8.83475112915039,29.799022674560547,6.799022674560547,52.17333221435547,29.17333221435547,41.76204299926758,18.762042999267578,35.432220458984375,12.432220458984375,34.9731330871582,11.973133087158203,31.684186935424805,8.684186935424805
418,45.0,22.0,24.548625946044922,2.548625946044922,24.38851547241211,2.3885154724121094,78.5594711303711,56.559471130371094,49.9716682434082,27.971668243408203,87.19017791748047,65.19017791748047,52.019325256347656,30.019325256347656,92.86044311523438,70.86044311523438,48.749149322509766,26.749149322509766,42.1294059753418,20.129405975341797,31.06443214416504,9.064432144165039,28.717031478881836,6.717031478881836,49.625003814697266,27.625003814697266,41.72175598144531,19.721755981445312,33.54091262817383,11.540912628173828,32.802879333496094,10.802879333496094,30.53655433654785,8.536554336547852
419,45.0,21.0,22.967435836791992,1.9674358367919922,23.74757957458496,2.747579574584961,75.70684051513672,54.70684051513672,46.01226043701172,25.01226043701172,85.38719177246094,64.38719177246094,47.97401428222656,26.974014282226562,91.03870391845703,70.03870391845703,44.461429595947266,23.461429595947266,39.048057556152344,18.048057556152344,30.0446720123291,9.044672012329102,27.709287643432617,6.709287643432617,46.85719680786133,25.857196807861328,38.442142486572266,17.442142486572266,32.081172943115234,11.081172943115234,30.202829360961914,9.202829360961914,28.476877212524414,7.476877212524414
420,45.0,20.0,20.456737518310547,0.4567375183105469,22.633148193359375,2.633148193359375,71.46927642822266,51.469276428222656,40.47423553466797,20.47423553466797,82.60514831542969,62.60514831542969,43.97487258911133,23.974872589111328,87.15147399902344,67.15147399902344,39.18183517456055,19.181835174560547,35.651695251464844,15.651695251464844,28.176633834838867,8.176633834838867,24.171255111694336,4.171255111694336,41.427757263183594,21.427757263183594,34.880897521972656,14.880897521972656,28.647153854370117,8.647153854370117,26.367443084716797,6.367443084716797,26.341352462768555,6.341352462768555
421,45.0,19.0,13.433463096618652,-5.566536903381348,15.675175666809082,-3.324824333190918,63.93043518066406,44.93043518066406,31.453588485717773,12.453588485717773,77.76254272460938,58.762542724609375,36.79592514038086,17.79592514038086,79.9874496459961,60.987449645996094,30.356674194335938,11.356674194335938,27.84589385986328,8.845893859863281,22.488426208496094,3.4884262084960938,15.501765251159668,-3.498234748840332,32.39128112792969,13.391281127929688,27.38218116760254,8.382181167602539,19.76656150817871,0.7665615081787109,18.80150604248047,-0.19849395751953125,19.72290802001953,0.7229080200195312
422,45.0,18.0,7.696985721588135,-10.303014755249023,12.550042152404785,-5.449957847595215,52.7140998840332,34.7140998840332,23.195587158203125,5.195587158203125,70.81497192382812,52.814971923828125,29.840362548828125,11.840362548828125,69.63243865966797,51.63243865966797,22.156463623046875,4.156463623046875,20.975318908691406,2.9753189086914062,17.49236297607422,-0.5076370239257812,11.317047119140625,-6.682952880859375,26.331132888793945,8.331132888793945,21.170429229736328,3.170429229736328,14.471199989318848,-3.5288000106811523,13.6303129196167,-4.369687080383301,15.09093189239502,-2.9090681076049805
423,45.0,17.0,8.496472358703613,-8.503527641296387,13.148131370544434,-3.8518686294555664,46.29225540161133,29.292255401611328,22.07189178466797,5.071891784667969,66.36235046386719,49.36235046386719,29.07868766784668,12.07868766784668,62.03841018676758,45.03841018676758,22.182449340820312,5.1824493408203125,21.86890411376953,4.868904113769531,17.317264556884766,0.3172645568847656,13.205877304077148,-3.7941226959228516,27.029081344604492,10.029081344604492,23.127290725708008,6.127290725708008,16.88295555114746,-0.11704444885253906,17.210474014282227,0.21047401428222656,17.74513816833496,0.7451381683349609
424,45.0,16.0,7.893859386444092,-8.10614013671875,10.59961986541748,-5.4003801345825195,39.83872604370117,23.838726043701172,19.744665145874023,3.7446651458740234,60.18739700317383,44.18739700317383,28.157106399536133,12.157106399536133,53.41859817504883,37.41859817504883,18.942346572875977,2.9423465728759766,20.185791015625,4.185791015625,14.260082244873047,-1.7399177551269531,10.440568923950195,-5.559431076049805,26.1104736328125,10.1104736328125,21.40983772277832,5.40983772277832,15.406500816345215,-0.5934991836547852,15.201250076293945,-0.7987499237060547,16.02714729309082,0.027147293090820312
425,45.0,15.0,14.40159797668457,-0.5984020233154297,16.287921905517578,1.2879219055175781,43.072242736816406,28.072242736816406,23.876230239868164,8.876230239868164,61.49483108520508,46.49483108520508,32.86189270019531,17.861892700195312,54.21484375,39.21484375,24.109539031982422,9.109539031982422,25.49272346496582,10.49272346496582,19.564491271972656,4.564491271972656,18.28178596496582,3.2817859649658203,32.737674713134766,17.737674713134766,27.115083694458008,12.115083694458008,23.266889572143555,8.266889572143555,22.212966918945312,7.2129669189453125,22.339536666870117,7.339536666870117
426,45.0,14.0,21.926406860351562,7.9264068603515625,21.559188842773438,7.5591888427734375,50.6041145324707,36.6041145324707,31.760709762573242,17.760709762573242,66.34957122802734,52.349571228027344,39.55486297607422,25.55486297607422,58.93716812133789,44.93716812133789,32.6408805847168,18.640880584716797,33.33720397949219,19.337203979492188,26.889278411865234,12.889278411865234,23.83739471435547,9.837394714355469,38.605926513671875,24.605926513671875,32.50876235961914,18.50876235961914,31.34428596496582,17.34428596496582,30.327938079833984,16.327938079833984,29.650156021118164,15.650156021118164
427,45.0,13.0,11.899727821350098,-1.1002721786499023,13.234639167785645,0.23463916778564453,42.35366439819336,29.35366439819336,23.039396286010742,10.039396286010742,56.813236236572266,43.813236236572266,30.966737747192383,17.966737747192383,51.22549819946289,38.22549819946289,22.2225341796875,9.2225341796875,19.76919174194336,6.769191741943359,16.504215240478516,3.5042152404785156,12.168854713439941,-0.8311452865600586,28.842708587646484,15.842708587646484,18.981056213378906,5.981056213378906,16.296037673950195,3.2960376739501953,15.326038360595703,2.326038360595703,16.61996078491211,3.6199607849121094
428,45.0,12.0,5.789785385131836,-6.210214614868164,8.224112510681152,-3.7758874893188477,37.533042907714844,25.533042907714844,20.10698127746582,8.10698127746582,46.483245849609375,34.483245849609375,25.774127960205078,13.774127960205078,44.603031158447266,32.603031158447266,14.976753234863281,2.9767532348632812,13.45142936706543,1.4514293670654297,7.985657691955566,-4.014342308044434,7.310880184173584,-4.689119815826416,27.138185501098633,15.138185501098633,14.377334594726562,2.3773345947265625,10.28882884979248,-1.7111711502075195,10.210578918457031,-1.7894210815429688,10.633723258972168,-1.366276741027832
429,45.0,11.0,6.814372539520264,-4.185627460479736,8.422220230102539,-2.577779769897461,40.37326431274414,29.37326431274414,28.832538604736328,17.832538604736328,44.57479476928711,33.57479476928711,27.648361206054688,16.648361206054688,47.378135681152344,36.378135681152344,15.631479263305664,4.631479263305664,16.378503799438477,5.378503799438477,8.137540817260742,-2.862459182739258,8.855992317199707,-2.144007682800293,34.20672607421875,23.20672607421875,17.63994026184082,6.63994026184082,12.372566223144531,1.3725662231445312,12.592703819274902,1.5927038192749023,12.561463356018066,1.5614633560180664
430,45.0,10.0,5.651486873626709,-4.348513126373291,5.917662620544434,-4.082337379455566,42.64657974243164,32.64657974243164,35.30412673950195,25.304126739501953,43.04765701293945,33.04765701293945,27.875139236450195,17.875139236450195,50.808013916015625,40.808013916015625,14.46087646484375,4.46087646484375,15.731823921203613,5.731823921203613,7.148810386657715,-2.851189613342285,7.279071807861328,-2.720928192138672,38.242427825927734,28.242427825927734,16.90806770324707,6.90806770324707,11.349715232849121,1.349715232849121,11.105722427368164,1.105722427368164,11.549873352050781,1.5498733520507812
431,45.0,9.0,3.5641660690307617,-5.435833930969238,3.3822638988494873,-5.617735862731934,43.78054428100586,34.78054428100586,39.19895935058594,30.198959350585938,40.131675720214844,31.131675720214844,27.13618278503418,18.13618278503418,54.34620666503906,45.34620666503906,12.879652976989746,3.879652976989746,12.958532333374023,3.9585323333740234,5.8311028480529785,-3.1688971519470215,5.395633220672607,-3.6043667793273926,38.86886215209961,29.86886215209961,14.467642784118652,5.467642784118652,9.414153099060059,0.4141530990600586,8.933510780334473,-0.06648921966552734,9.480172157287598,0.48017215728759766
432,45.0,8.0,1.7525966167449951,-6.247403144836426,1.3869165182113647,-6.613083362579346,45.93517303466797,37.93517303466797,40.36183166503906,32.36183166503906,39.46099853515625,31.46099853515625,26.723974227905273,18.723974227905273,57.22465896606445,49.22465896606445,12.032560348510742,4.032560348510742,10.96639633178711,2.9663963317871094,4.2206315994262695,-3.7793684005737305,3.709224224090576,-4.290775775909424,38.26176452636719,30.261764526367188,12.059576988220215,4.059576988220215,9.221846580505371,1.221846580505371,7.314453125,-0.685546875,7.467350959777832,-0.532649040222168
433,45.0,7.0,2.9198570251464844,-4.080142974853516,2.8960139751434326,-4.103985786437988,52.96306228637695,45.96306228637695,43.54627990722656,36.54627990722656,45.778560638427734,38.778560638427734,30.399473190307617,23.399473190307617,62.40459442138672,55.40459442138672,18.221149444580078,11.221149444580078,11.782073974609375,4.782073974609375,5.740002155303955,-1.259997844696045,4.866913318634033,-2.133086681365967,40.35930633544922,33.35930633544922,13.494236946105957,6.494236946105957,13.039900779724121,6.039900779724121,8.897163391113281,1.8971633911132812,8.629328727722168,1.629328727722168
434,45.0,6.0,4.828582286834717,-1.1714177131652832,4.6007466316223145,-1.3992533683776855,61.079341888427734,55.079341888427734,48.31714630126953,42.31714630126953,56.122920989990234,50.122920989990234,37.21797180175781,31.217971801757812,69.44784545898438,63.447845458984375,30.498977661132812,24.498977661132812,13.682501792907715,7.682501792907715,8.81463623046875,2.81463623046875,7.367066383361816,1.3670663833618164,42.812625885009766,36.812625885009766,15.491260528564453,9.491260528564453,17.756977081298828,11.756977081298828,10.749988555908203,4.749988555908203,10.929360389709473,4.929360389709473
435,45.0,5.0,2.2970826625823975,-2.7029173374176025,2.521007776260376,-2.478992223739624,62.500633239746094,57.500633239746094,47.19704055786133,42.19704055786133,61.81202697753906,56.81202697753906,40.428428649902344,35.428428649902344,70.16895294189453,65.16895294189453,33.27103042602539,28.27103042602539,11.34099006652832,6.34099006652832,6.034870624542236,1.0348706245422363,4.413317680358887,-0.5866823196411133,39.821754455566406,34.821754455566406,12.41283893585205,7.412838935852051,15.586224555969238,10.586224555969238,7.72364616394043,2.7236461639404297,8.670495986938477,3.6704959869384766
436,45.0,4.0,0.0,-4.0,0.0,-4.0,60.82414245605469,56.82414245605469,43.22341537475586,39.22341537475586,62.999935150146484,58.999935150146484,42.33452606201172,38.33452606201172,68.53988647460938,64.53988647460938,30.178552627563477,26.178552627563477,9.2400541305542,5.240054130554199,2.9305107593536377,-1.0694892406463623,1.1638280153274536,-2.836172103881836,37.01155471801758,33.01155471801758,10.118760108947754,6.118760108947754,12.315918922424316,8.315918922424316,5.729116439819336,1.729116439819336,6.060739994049072,2.0607399940490723
437,45.0,3.0,0.0,-3.0,0.0,-3.0,56.6378288269043,53.6378288269043,39.699798583984375,36.699798583984375,59.32286834716797,56.32286834716797,41.37950897216797,38.37950897216797,64.49148559570312,61.491485595703125,24.51363754272461,21.51363754272461,6.8489813804626465,3.8489813804626465,0.13801613450050354,-2.8619837760925293,0.0,-3.0,33.633548736572266,30.633548736572266,7.873894691467285,4.873894691467285,8.658577919006348,5.658577919006348,3.8729467391967773,0.8729467391967773,3.657503366470337,0.6575033664703369
438,45.0,2.0,0.0,-2.0,0.0,-2.0,56.52153778076172,54.52153778076172,39.93385696411133,37.93385696411133,59.6942138671875,57.6942138671875,43.17222213745117,41.17222213745117,65.0516357421875,63.0516357421875,23.989723205566406,21.989723205566406,6.803938865661621,4.803938865661621,0.4058572053909302,-1.5941427946090698,0.0,-2.0,33.104278564453125,31.104278564453125,7.66906213760376,5.66906213760376,8.174620628356934,6.174620628356934,3.9037022590637207,1.9037022590637207,3.896244764328003,1.896244764328003
439,45.0,1.0,0.0,-1.0,0.0,-1.0,56.368507385253906,55.368507385253906,39.49439239501953,38.49439239501953,60.45765686035156,59.45765686035156,43.88465118408203,42.88465118408203,64.97181701660156,63.97181701660156,22.026844024658203,21.026844024658203,6.023773193359375,5.023773193359375,0.0,-1.0,0.0,-1.0,31.5723819732666,30.5723819732666,6.437787055969238,5.437787055969238,6.529729843139648,5.529729843139648,2.7793335914611816,1.7793335914611816,2.9265823364257812,1.9265823364257812
440,13.0,110.0,81.07523345947266,-28.924766540527344,80.37759399414062,-29.622406005859375,104.63684844970703,-5.363151550292969,103.52334594726562,-6.476654052734375,105.3111572265625,-4.6888427734375,102.71244812011719,-7.2875518798828125,108.25251007080078,-1.7474899291992188,105.11015319824219,-4.8898468017578125,114.77485656738281,4.7748565673828125,97.1612777709961,-12.838722229003906,93.01042938232422,-16.98957061767578,105.86471557617188,-4.135284423828125,111.13240814208984,1.1324081420898438,97.9865951538086,-12.013404846191406,95.3055419921875,-14.6944580078125,93.8273696899414,-16.172630310058594
441,13.0,109.0,85.97248077392578,-23.02751922607422,88.0186767578125,-20.9813232421875,104.99148559570312,-4.008514404296875,104.1215591430664,-4.878440856933594,105.51626586914062,-3.483734130859375,103.19840240478516,-5.801597595214844,108.4211196899414,-0.5788803100585938,105.49956512451172,-3.5004348754882812,115.72528839111328,6.725288391113281,98.94441223144531,-10.055587768554688,96.18759155273438,-12.812408447265625,106.94989013671875,-2.05010986328125,111.97830963134766,2.9783096313476562,98.80292510986328,-10.197074890136719,95.74433898925781,-13.255661010742188,95.36348724365234,-13.636512756347656
442,13.0,108.0,86.61216735839844,-21.387832641601562,88.83914184570312,-19.160858154296875,104.08163452148438,-3.918365478515625,103.17655944824219,-4.8234405517578125,104.82814025878906,-3.1718597412109375,102.0448989868164,-5.955101013183594,108.18683624267578,0.18683624267578125,104.64508056640625,-3.35491943359375,113.44245147705078,5.442451477050781,99.95712280273438,-8.042877197265625,97.82012939453125,-10.17987060546875,105.26519012451172,-2.7348098754882812,109.46953582763672,1.4695358276367188,96.81481170654297,-11.185188293457031,96.87884521484375,-11.12115478515625,94.79285430908203,-13.207145690917969
443,13.0,107.0,88.71708679199219,-18.282913208007812,94.52005004882812,-12.479949951171875,104.461669921875,-2.538330078125,103.48832702636719,-3.5116729736328125,105.12245178222656,-1.8775482177734375,102.65612030029297,-4.343879699707031,108.3480224609375,1.3480224609375,104.97856903076172,-2.0214309692382812,114.24173736572266,7.241737365722656,100.54708862304688,-6.452911376953125,98.70553588867188,-8.294464111328125,105.85589599609375,-1.14410400390625,110.46188354492188,3.461883544921875,97.62464904785156,-9.375350952148438,97.5261459350586,-9.473854064941406,95.70447540283203,-11.295524597167969
444,13.0,106.0,88.44188690185547,-17.55811309814453,96.14860534667969,-9.851394653320312,104.52516174316406,-1.4748382568359375,103.73405456542969,-2.2659454345703125,105.13714599609375,-0.86285400390625,102.80523681640625,-3.19476318359375,108.57154846191406,2.5715484619140625,104.84703826904297,-1.1529617309570312,114.39710235595703,8.397102355957031,100.81993103027344,-5.1800689697265625,98.88623809814453,-7.113761901855469,106.18148803710938,0.181488037109375,110.49549102783203,4.495491027832031,97.77363586425781,-8.226364135742188,97.903564453125,-8.096435546875,94.88338470458984,-11.116615295410156
445,13.0,105.0,81.3707504272461,-23.629249572753906,93.7655029296875,-11.2344970703125,103.23094940185547,-1.7690505981445312,102.25819396972656,-2.7418060302734375,104.08807373046875,-0.91192626953125,101.16700744628906,-3.8329925537109375,107.81834411621094,2.8183441162109375,104.02388000488281,-0.9761199951171875,111.5875244140625,6.5875244140625,97.91216278076172,-7.087837219238281,96.68051147460938,-8.319488525390625,103.13525390625,-1.86474609375,107.30899047851562,2.308990478515625,96.06665802001953,-8.933341979980469,94.04926300048828,-10.950736999511719,90.91084289550781,-14.089157104492188
446,13.0,104.0,78.85702514648438,-25.142974853515625,91.53164672851562,-12.468353271484375,103.1724624633789,-0.8275375366210938,102.2079849243164,-1.7920150756835938,104.01971435546875,0.01971435546875,100.94790649414062,-3.052093505859375,107.69673156738281,3.6967315673828125,103.4783706665039,-0.5216293334960938,110.73548889160156,6.7354888916015625,96.96796417236328,-7.032035827636719,95.8560562133789,-8.143943786621094,102.25164794921875,-1.74835205078125,106.78136444091797,2.7813644409179688,95.10910034179688,-8.890899658203125,93.28950500488281,-10.710494995117188,90.19100189208984,-13.808998107910156
447,13.0,103.0,83.64118194580078,-19.35881805419922,91.03211975097656,-11.967880249023438,103.94921112060547,0.9492111206054688,102.89383697509766,-0.10616302490234375,104.75284576416016,1.7528457641601562,101.61071014404297,-1.3892898559570312,108.04608154296875,5.04608154296875,104.18054962158203,1.1805496215820312,112.2960433959961,9.296043395996094,98.72593688964844,-4.2740631103515625,98.41273498535156,-4.5872650146484375,104.44058227539062,1.440582275390625,108.38219451904297,5.382194519042969,95.88233184814453,-7.117668151855469,95.36648559570312,-7.633514404296875,92.04781341552734,-10.952186584472656
448,13.0,102.0,87.04364013671875,-14.95635986328125,91.29235076904297,-10.707649230957031,103.83721160888672,1.8372116088867188,102.77413940429688,0.774139404296875,104.67819213867188,2.678192138671875,101.79368591308594,-0.2063140869140625,108.12289428710938,6.122894287109375,103.89176940917969,1.8917694091796875,112.56558990478516,10.565589904785156,99.02945709228516,-2.9705429077148438,100.75947570800781,-1.2405242919921875,104.05625915527344,2.0562591552734375,108.54415130615234,6.544151306152344,96.23402404785156,-5.7659759521484375,94.00564575195312,-7.994354248046875,92.78638458251953,-9.213615417480469
449,13.0,101.0,91.62166595458984,-9.378334045410156,90.00231170654297,-10.997688293457031,103.40354919433594,2.4035491943359375,102.37622833251953,1.3762283325195312,104.39759826660156,3.3975982666015625,101.46574401855469,0.4657440185546875,108.03629302978516,7.036293029785156,103.63736724853516,2.6373672485351562,111.9628677368164,10.962867736816406,101.53528594970703,0.5352859497070312,102.57701110839844,1.5770111083984375,103.52311706542969,2.5231170654296875,107.8257827758789,6.825782775878906,95.82442474365234,-5.175575256347656,98.13555908203125,-2.86444091796875,94.79638671875,-6.20361328125
